From,To,Weight,TransitionType
161,37,3,normal_transition
161,5,3,normal_transition
161,52,3,normal_transition
161,53,3,normal_transition
161,56,3,normal_transition
161,60,3,normal_transition
161,67,3,normal_transition
161,68,3,normal_transition
161,71,3,normal_transition
161,72,3,normal_transition
161,74,3,normal_transition
161,79,3,normal_transition
161,81,3,normal_transition
161,83,3,normal_transition
161,91,3,normal_transition
161,92,3,normal_transition
161,94,3,normal_transition
162,1,3,normal_transition
162,10,3,normal_transition
162,101,3,normal_transition
162,105,3,normal_transition
162,11,3,normal_transition
162,115,3,normal_transition
162,12,3,normal_transition
162,122,3,normal_transition
162,125,3,normal_transition
162,127,3,normal_transition
162,130,3,normal_transition
162,134,3,normal_transition
162,137,3,normal_transition
162,140,3,normal_transition
162,147,3,normal_transition
162,148,3,normal_transition
162,150,3,normal_transition
162,153,3,normal_transition
162,156,3,normal_transition
162,163,3,normal_transition
162,169,3,normal_transition
162,173,3,normal_transition
162,175,3,normal_transition
162,18,3,normal_transition
162,181,3,normal_transition
162,190,3,normal_transition
162,192,3,normal_transition
162,25,3,normal_transition
162,3,3,normal_transition
162,32,3,normal_transition
162,34,3,normal_transition
162,42,3,normal_transition
162,44,3,normal_transition
162,47,3,normal_transition
162,5,3,normal_transition
162,54,3,normal_transition
162,61,3,normal_transition
162,62,3,normal_transition
162,63,3,normal_transition
162,65,3,normal_transition
162,78,3,normal_transition
162,79,3,normal_transition
162,82,3,normal_transition
162,86,3,normal_transition
162,87,3,normal_transition
162,90,3,normal_transition
162,95,3,normal_transition
163,103,3,normal_transition
163,105,3,normal_transition
163,107,3,normal_transition
163,109,3,normal_transition
163,111,3,normal_transition
163,112,3,normal_transition
163,115,3,normal_transition
163,117,3,normal_transition
163,122,3,normal_transition
163,126,3,normal_transition
163,134,3,normal_transition
163,137,3,normal_transition
163,139,3,normal_transition
163,14,3,normal_transition
163,152,3,normal_transition
163,16,3,normal_transition
163,161,3,normal_transition
163,167,3,normal_transition
163,18,3,normal_transition
163,190,3,normal_transition
163,191,3,normal_transition
163,26,3,normal_transition
163,3,3,normal_transition
163,31,3,normal_transition
163,33,3,normal_transition
163,34,3,normal_transition
163,46,3,normal_transition
163,50,3,normal_transition
163,53,3,normal_transition
163,54,3,normal_transition
163,57,3,normal_transition
163,58,3,normal_transition
163,63,3,normal_transition
163,65,3,normal_transition
163,67,3,normal_transition
163,72,3,normal_transition
163,78,3,normal_transition
163,89,3,normal_transition
163,9,3,normal_transition
163,90,3,normal_transition
163,95,3,normal_transition
163,97,3,normal_transition
164,100,3,normal_transition
164,101,3,normal_transition
164,107,3,normal_transition
164,112,3,normal_transition
164,113,3,normal_transition
164,115,3,normal_transition
164,119,3,normal_transition
164,121,3,normal_transition
164,125,3,normal_transition
164,127,3,normal_transition
164,143,3,normal_transition
164,148,3,normal_transition
164,154,3,normal_transition
164,158,3,normal_transition
164,163,3,normal_transition
164,17,3,normal_transition
164,178,3,normal_transition
164,18,3,normal_transition
164,182,3,normal_transition
164,183,3,normal_transition
164,184,3,normal_transition
164,187,3,normal_transition
164,191,3,normal_transition
164,193,3,normal_transition
164,194,3,normal_transition
164,198,3,normal_transition
164,199,3,normal_transition
164,24,3,normal_transition
164,25,3,normal_transition
164,27,3,normal_transition
164,3,3,normal_transition
164,31,3,normal_transition
164,36,3,normal_transition
164,37,3,normal_transition
164,41,3,normal_transition
164,54,3,normal_transition
164,64,3,normal_transition
164,7,3,normal_transition
164,70,3,normal_transition
164,71,3,normal_transition
164,72,3,normal_transition
164,74,3,normal_transition
164,78,3,normal_transition
164,8,3,normal_transition
164,84,3,normal_transition
164,85,3,normal_transition
164,89,3,normal_transition
164,9,3,normal_transition
164,90,3,normal_transition
164,96,3,normal_transition
164,97,3,normal_transition
165,101,3,normal_transition
165,104,3,normal_transition
165,106,3,normal_transition
165,109,3,normal_transition
165,122,3,normal_transition
165,124,3,normal_transition
165,125,3,normal_transition
165,127,3,normal_transition
165,131,3,normal_transition
165,133,3,normal_transition
165,134,3,normal_transition
165,143,3,normal_transition
165,151,3,normal_transition
165,152,3,normal_transition
165,154,3,normal_transition
165,155,3,normal_transition
165,160,3,normal_transition
165,161,3,normal_transition
165,164,3,normal_transition
165,192,3,normal_transition
165,21,3,normal_transition
165,22,3,normal_transition
165,26,3,normal_transition
165,29,3,normal_transition
165,35,3,normal_transition
165,36,3,normal_transition
165,38,3,normal_transition
165,40,3,normal_transition
165,46,3,normal_transition
165,50,3,normal_transition
165,54,3,normal_transition
165,64,3,normal_transition
165,65,3,normal_transition
165,66,3,normal_transition
165,75,3,normal_transition
165,76,3,normal_transition
165,81,3,normal_transition
166,100,3,normal_transition
166,106,3,normal_transition
166,108,3,normal_transition
166,114,3,normal_transition
166,119,3,normal_transition
166,122,3,normal_transition
166,128,3,normal_transition
166,13,3,normal_transition
166,130,3,normal_transition
166,134,3,normal_transition
166,138,3,normal_transition
166,148,3,normal_transition
166,151,3,normal_transition
166,155,3,normal_transition
166,159,3,normal_transition
166,16,3,normal_transition
166,161,3,normal_transition
166,167,3,normal_transition
166,168,3,normal_transition
166,171,3,normal_transition
166,173,3,normal_transition
166,18,3,normal_transition
166,192,3,normal_transition
166,194,3,normal_transition
166,196,3,normal_transition
166,24,3,normal_transition
166,25,3,normal_transition
166,26,3,normal_transition
166,3,3,normal_transition
166,37,3,normal_transition
166,54,3,normal_transition
166,55,3,normal_transition
166,66,3,normal_transition
166,78,3,normal_transition
166,8,3,normal_transition
166,82,3,normal_transition
166,84,3,normal_transition
166,97,3,normal_transition
167,100,3,normal_transition
167,101,3,normal_transition
167,103,3,normal_transition
167,107,3,normal_transition
167,109,3,normal_transition
167,12,3,normal_transition
167,121,3,normal_transition
167,125,3,normal_transition
167,126,3,normal_transition
167,132,3,normal_transition
167,136,3,normal_transition
167,137,3,normal_transition
167,138,3,normal_transition
167,14,3,normal_transition
167,143,3,normal_transition
167,148,3,normal_transition
167,152,3,normal_transition
167,153,3,normal_transition
167,16,3,normal_transition
167,160,3,normal_transition
167,166,3,normal_transition
167,167,3,normal_transition
167,168,3,normal_transition
167,17,3,normal_transition
167,174,3,normal_transition
167,180,3,normal_transition
167,181,3,normal_transition
167,184,3,normal_transition
167,190,3,normal_transition
167,192,3,normal_transition
167,197,3,normal_transition
167,20,3,normal_transition
167,22,3,normal_transition
167,27,3,normal_transition
167,29,3,normal_transition
167,4,3,normal_transition
167,40,3,normal_transition
167,42,3,normal_transition
167,44,3,normal_transition
167,47,3,normal_transition
167,48,3,normal_transition
167,50,3,normal_transition
167,57,3,normal_transition
167,58,3,normal_transition
167,62,3,normal_transition
167,67,3,normal_transition
167,71,3,normal_transition
167,75,3,normal_transition
167,79,3,normal_transition
167,80,3,normal_transition
167,89,3,normal_transition
167,9,3,normal_transition
167,99,3,normal_transition
168,100,3,normal_transition
168,112,3,normal_transition
168,115,3,normal_transition
168,118,3,normal_transition
168,120,3,normal_transition
168,121,3,normal_transition
168,122,3,normal_transition
168,123,3,normal_transition
168,128,3,normal_transition
168,131,3,normal_transition
168,132,3,normal_transition
168,133,3,normal_transition
168,140,3,normal_transition
168,142,3,normal_transition
168,146,3,normal_transition
168,152,3,normal_transition
168,158,3,normal_transition
168,159,3,normal_transition
168,166,3,normal_transition
168,167,3,normal_transition
168,17,3,normal_transition
168,171,3,normal_transition
168,178,3,normal_transition
168,18,3,normal_transition
168,182,3,normal_transition
168,184,3,normal_transition
168,19,3,normal_transition
168,193,3,normal_transition
168,194,3,normal_transition
168,20,3,normal_transition
168,23,3,normal_transition
168,37,3,normal_transition
168,38,3,normal_transition
168,44,3,normal_transition
168,53,3,normal_transition
168,54,3,normal_transition
168,55,3,normal_transition
168,6,3,normal_transition
168,61,3,normal_transition
168,64,3,normal_transition
168,74,3,normal_transition
168,82,3,normal_transition
168,86,3,normal_transition
168,88,3,normal_transition
168,89,3,normal_transition
169,101,3,normal_transition
169,111,3,normal_transition
169,117,3,normal_transition
169,121,3,normal_transition
169,123,3,normal_transition
169,126,3,normal_transition
169,129,3,normal_transition
169,134,3,normal_transition
169,139,3,normal_transition
169,140,3,normal_transition
169,151,3,normal_transition
169,153,3,normal_transition
169,155,3,normal_transition
169,158,3,normal_transition
169,164,3,normal_transition
169,176,3,normal_transition
169,18,3,normal_transition
169,180,3,normal_transition
169,182,3,normal_transition
169,195,3,normal_transition
169,2,3,normal_transition
169,21,3,normal_transition
169,22,3,normal_transition
169,38,3,normal_transition
169,43,3,normal_transition
169,47,3,normal_transition
169,5,3,normal_transition
169,50,3,normal_transition
169,54,3,normal_transition
169,55,3,normal_transition
169,64,3,normal_transition
169,71,3,normal_transition
169,78,3,normal_transition
169,8,3,normal_transition
169,80,3,normal_transition
169,89,3,normal_transition
169,97,3,normal_transition
169,99,3,normal_transition
17,105,3,normal_transition
17,11,3,normal_transition
17,111,3,normal_transition
17,126,3,normal_transition
17,127,3,normal_transition
17,129,3,normal_transition
17,135,3,normal_transition
17,136,3,normal_transition
17,14,3,normal_transition
17,143,3,normal_transition
17,151,3,normal_transition
17,155,3,normal_transition
17,156,3,normal_transition
17,161,3,normal_transition
17,165,3,normal_transition
17,172,3,normal_transition
17,175,3,normal_transition
17,195,3,normal_transition
17,2,3,normal_transition
17,25,3,normal_transition
17,38,3,normal_transition
17,40,3,normal_transition
17,45,3,normal_transition
17,52,3,normal_transition
17,56,3,normal_transition
17,6,3,normal_transition
17,60,3,normal_transition
17,63,3,normal_transition
17,67,3,normal_transition
17,71,3,normal_transition
17,72,3,normal_transition
17,75,3,normal_transition
17,77,3,normal_transition
17,90,3,normal_transition
17,98,3,normal_transition
170,106,3,normal_transition
170,11,3,normal_transition
170,112,3,normal_transition
170,113,3,normal_transition
170,118,3,normal_transition
170,125,3,normal_transition
170,128,3,normal_transition
170,132,3,normal_transition
170,150,3,normal_transition
170,152,3,normal_transition
170,153,3,normal_transition
170,155,3,normal_transition
170,157,3,normal_transition
170,163,3,normal_transition
170,169,3,normal_transition
170,174,3,normal_transition
170,186,3,normal_transition
170,189,3,normal_transition
170,190,3,normal_transition
170,196,3,normal_transition
170,20,3,normal_transition
170,22,3,normal_transition
170,23,3,normal_transition
170,33,3,normal_transition
170,35,3,normal_transition
170,47,3,normal_transition
170,5,3,normal_transition
170,51,3,normal_transition
170,58,3,normal_transition
170,59,3,normal_transition
170,6,3,normal_transition
170,60,3,normal_transition
170,7,3,normal_transition
170,70,3,normal_transition
170,75,3,normal_transition
170,8,3,normal_transition
170,83,3,normal_transition
170,96,3,normal_transition
171,10,3,normal_transition
171,100,3,normal_transition
171,102,3,normal_transition
171,107,3,normal_transition
171,109,3,normal_transition
171,112,3,normal_transition
171,116,3,normal_transition
171,117,3,normal_transition
171,121,3,normal_transition
171,122,3,normal_transition
171,129,3,normal_transition
171,13,3,normal_transition
171,134,3,normal_transition
171,136,3,normal_transition
171,140,3,normal_transition
171,146,3,normal_transition
171,147,3,normal_transition
171,148,3,normal_transition
171,150,3,normal_transition
171,158,3,normal_transition
171,17,3,normal_transition
171,170,3,normal_transition
171,173,3,normal_transition
171,174,3,normal_transition
171,176,3,normal_transition
171,178,3,normal_transition
171,181,3,normal_transition
171,186,3,normal_transition
171,190,3,normal_transition
171,200,3,normal_transition
171,22,3,normal_transition
171,24,3,normal_transition
171,3,3,normal_transition
171,30,3,normal_transition
171,32,3,normal_transition
171,39,3,normal_transition
171,4,3,normal_transition
171,42,3,normal_transition
171,46,3,normal_transition
171,5,3,normal_transition
