customer,timestamp,item,next_item,sequence_position
S5450,13,132,24,13
S5450,14,24,SINK,14
S5451,1,110,44,1
S5451,2,44,9,2
S5451,3,9,113,3
S5451,4,113,181,4
S5451,5,181,131,5
S5451,6,131,142,6
S5451,7,142,56,7
S5451,8,56,93,8
S5451,9,93,59,9
S5451,10,59,179,10
S5451,11,179,117,11
S5451,12,117,164,12
S5451,13,164,103,13
S5451,14,103,54,14
S5451,15,54,SINK,15
S5452,1,115,42,1
S5452,2,42,188,2
S5452,3,188,194,3
S5452,4,194,163,4
S5452,5,163,46,5
S5452,6,46,128,6
S5452,7,128,112,7
S5452,8,112,98,8
S5452,9,98,181,9
S5452,10,181,161,10
S5452,11,161,53,11
S5452,12,53,73,12
S5452,13,73,99,13
S5452,14,99,36,14
S5452,15,36,125,15
S5452,16,125,191,16
S5452,17,191,SINK,17
S5453,1,12,66,1
S5453,2,66,120,2
S5453,3,120,58,3
S5453,4,58,136,4
S5453,5,136,193,5
S5453,6,193,121,6
S5453,7,121,148,7
S5453,8,148,24,8
S5453,9,24,91,9
S5453,10,91,SINK,10
S5454,1,25,187,1
S5454,2,187,10,2
S5454,3,10,4,3
S5454,4,4,172,4
S5454,5,172,126,5
S5454,6,126,90,6
S5454,7,90,26,7
S5454,8,26,45,8
S5454,9,45,134,9
S5454,10,134,193,10
S5454,11,193,107,11
S5454,12,107,180,12
S5454,13,180,198,13
S5454,14,198,35,14
S5454,15,35,4,15
S5454,16,4,61,16
S5454,17,61,2,17
S5454,18,2,92,18
S5454,19,92,100,19
S5454,20,100,73,20
S5454,21,73,SINK,21
S5455,1,94,57,1
S5455,2,57,165,2
S5455,3,165,179,3
S5455,4,179,200,4
S5455,5,200,39,5
S5455,6,39,15,6
S5455,7,15,136,7
S5455,8,136,167,8
S5455,9,167,174,9
S5455,10,174,SINK,10
S5456,1,117,166,1
S5456,2,166,30,2
S5456,3,30,37,3
S5456,4,37,77,4
S5456,5,77,165,5
S5456,6,165,27,6
S5456,7,27,175,7
S5456,8,175,182,8
S5456,9,182,57,9
S5456,10,57,200,10
S5456,11,200,34,11
S5456,12,34,162,12
S5456,13,162,61,13
S5456,14,61,128,14
S5456,15,128,170,15
S5456,16,170,94,16
S5456,17,94,65,17
S5456,18,65,SINK,18
S5457,1,32,52,1
S5457,2,52,170,2
S5457,3,170,149,3
S5457,4,149,44,4
S5457,5,44,158,5
S5457,6,158,165,6
S5457,7,165,195,7
S5457,8,195,108,8
S5457,9,108,35,9
S5457,10,35,117,10
S5457,11,117,178,11
S5457,12,178,107,12
S5457,13,107,159,13
S5457,14,159,110,14
S5457,15,110,121,15
S5457,16,121,69,16
S5457,17,69,181,17
S5457,18,181,SINK,18
S5458,1,172,200,1
S5458,2,200,30,2
S5458,3,30,45,3
S5458,4,45,105,4
S5458,5,105,46,5
S5458,6,46,77,6
S5458,7,77,147,7
S5458,8,147,45,8
S5458,9,45,181,9
S5458,10,181,78,10
S5458,11,78,SINK,11
S5459,1,193,179,1
S5459,2,179,109,2
S5459,3,109,178,3
S5459,4,178,2,4
S5459,5,2,13,5
S5459,6,13,85,6
S5459,7,85,19,7
S5459,8,19,134,8
S5459,9,134,39,9
S5459,10,39,135,10
S5459,11,135,154,11
S5459,12,154,134,12
S5459,13,134,70,13
S5459,14,70,SINK,14
S546,1,111,177,1
S546,2,177,178,2
S546,3,178,161,3
S546,4,161,65,4
S546,5,65,141,5
S546,6,141,155,6
S546,7,155,63,7
S546,8,63,125,8
S546,9,125,104,9
S546,10,104,100,10
S546,11,100,171,11
S546,12,171,163,12
S546,13,163,180,13
S546,14,180,63,14
S546,15,63,SINK,15
S5460,1,109,44,1
S5460,2,44,41,2
S5460,3,41,75,3
S5460,4,75,11,4
S5460,5,11,167,5
S5460,6,167,42,6
S5460,7,42,187,7
S5460,8,187,172,8
S5460,9,172,63,9
S5460,10,63,173,10
S5460,11,173,48,11
S5460,12,48,60,12
S5460,13,60,186,13
S5460,14,186,66,14
S5460,15,66,3,15
S5460,16,3,84,16
S5460,17,84,SINK,17
S5461,1,106,28,1
S5461,2,28,15,2
S5461,3,15,60,3
S5461,4,60,79,4
S5461,5,79,24,5
S5461,6,24,127,6
S5461,7,127,108,7
S5461,8,108,19,8
S5461,9,19,198,9
S5461,10,198,190,10
S5461,11,190,53,11
S5461,12,53,121,12
S5461,13,121,103,13
S5461,14,103,34,14
S5461,15,34,187,15
S5461,16,187,95,16
S5461,17,95,174,17
S5461,18,174,SINK,18
S5462,1,125,19,1
S5462,2,19,178,2
S5462,3,178,110,3
S5462,4,110,20,4
S5462,5,20,47,5
S5462,6,47,198,6
S5462,7,198,124,7
S5462,8,124,141,8
S5462,9,141,89,9
S5462,10,89,SINK,10
S5463,1,112,73,1
S5463,2,73,153,2
S5463,3,153,131,3
S5463,4,131,116,4
S5463,5,116,75,5
S5463,6,75,32,6
S5463,7,32,45,7
S5463,8,45,153,8
S5463,9,153,145,9
S5463,10,145,31,10
S5463,11,31,21,11
S5463,12,21,21,12
S5463,13,21,126,13
S5463,14,126,37,14
S5463,15,37,191,15
S5463,16,191,113,16
S5463,17,113,16,17
S5463,18,16,53,18
S5463,19,53,75,19
S5463,20,75,SINK,20
S5464,1,11,83,1
S5464,2,83,194,2
S5464,3,194,106,3
S5464,4,106,70,4
S5464,5,70,59,5
S5464,6,59,27,6
S5464,7,27,31,7
S5464,8,31,192,8
S5464,9,192,189,9
S5464,10,189,163,10
S5464,11,163,51,11
S5464,12,51,173,12
S5464,13,173,71,13
S5464,14,71,104,14
S5464,15,104,197,15
S5464,16,197,102,16
S5464,17,102,SINK,17
S5465,1,70,41,1
S5465,2,41,155,2
S5465,3,155,82,3
S5465,4,82,196,4
S5465,5,196,125,5
S5465,6,125,126,6
S5465,7,126,121,7
S5465,8,121,17,8
S5465,9,17,147,9
S5465,10,147,97,10
S5465,11,97,159,11
S5465,12,159,72,12
S5465,13,72,199,13
S5465,14,199,60,14
S5465,15,60,SINK,15
S5466,1,71,31,1
S5466,2,31,27,2
S5466,3,27,47,3
S5466,4,47,81,4
S5466,5,81,80,5
S5466,6,80,194,6
S5466,7,194,27,7
S5466,8,27,162,8
S5466,9,162,86,9
S5466,10,86,74,10
S5466,11,74,142,11
S5466,12,142,123,12
S5466,13,123,121,13
S5466,14,121,148,14
S5466,15,148,24,15
S5466,16,24,181,16
S5466,17,181,SINK,17
S5467,1,117,60,1
S5467,2,60,174,2
S5467,3,174,156,3
S5467,4,156,81,4
S5467,5,81,136,5
S5467,6,136,128,6
S5467,7,128,153,7
S5467,8,153,170,8
S5467,9,170,156,9
S5467,10,156,84,10
S5467,11,84,195,11
S5467,12,195,68,12
S5467,13,68,10,13
S5467,14,10,2,14
S5467,15,2,SINK,15
S5468,1,81,186,1
S5468,2,186,74,2
S5468,3,74,59,3
S5468,4,59,137,4
S5468,5,137,129,5
S5468,6,129,129,6
S5468,7,129,200,7
S5468,8,200,72,8
S5468,9,72,175,9
S5468,10,175,5,10
S5468,11,5,65,11
S5468,12,65,185,12
S5468,13,185,121,13
S5468,14,121,195,14
S5468,15,195,121,15
S5468,16,121,33,16
S5468,17,33,61,17
S5468,18,61,27,18
S5468,19,27,83,19
S5468,20,83,130,20
S5468,21,130,SINK,21
S5469,1,22,195,1
S5469,2,195,64,2
S5469,3,64,109,3
S5469,4,109,142,4
S5469,5,142,188,5
S5469,6,188,144,6
S5469,7,144,176,7
S5469,8,176,148,8
S5469,9,148,84,9
S5469,10,84,164,10
S5469,11,164,83,11
S5469,12,83,103,12
S5469,13,103,151,13
S5469,14,151,190,14
S5469,15,190,150,15
S5469,16,150,SINK,16
S547,1,159,103,1
S547,2,103,50,2
S547,3,50,13,3
S547,4,13,71,4
S547,5,71,7,5
S547,6,7,75,6
S547,7,75,93,7
S547,8,93,17,8
S547,9,17,141,9
S547,10,141,59,10
S547,11,59,30,11
S547,12,30,57,12
S547,13,57,97,13
S547,14,97,89,14
S547,15,89,28,15
S547,16,28,SINK,16
S5470,1,193,179,1
S5470,2,179,34,2
S5470,3,34,137,3
S5470,4,137,143,4
S5470,5,143,52,5
S5470,6,52,195,6
S5470,7,195,194,7
S5470,8,194,118,8
S5470,9,118,192,9
S5470,10,192,71,10
S5470,11,71,124,11
S5470,12,124,16,12
S5470,13,16,91,13
S5470,14,91,105,14
S5470,15,105,134,15
S5470,16,134,66,16
S5470,17,66,66,17
S5470,18,66,SINK,18
S5471,1,19,70,1
S5471,2,70,96,2
S5471,3,96,200,3
S5471,4,200,151,4
S5471,5,151,32,5
S5471,6,32,126,6
S5471,7,126,139,7
S5471,8,139,91,8
S5471,9,91,110,9
S5471,10,110,65,10
S5471,11,65,20,11
S5471,12,20,41,12
S5471,13,41,124,13
S5471,14,124,10,14
S5471,15,10,74,15
S5471,16,74,12,16
S5471,17,12,149,17
S5471,18,149,25,18
S5471,19,25,97,19
S5471,20,97,197,20
S5471,21,197,SINK,21
S5472,1,19,193,1
S5472,2,193,155,2
S5472,3,155,31,3
S5472,4,31,99,4
S5472,5,99,60,5
S5472,6,60,86,6
S5472,7,86,185,7
S5472,8,185,34,8
S5472,9,34,17,9
S5472,10,17,149,10
S5472,11,149,68,11
S5472,12,68,134,12
S5472,13,134,109,13
S5472,14,109,117,14
S5472,15,117,88,15
S5472,16,88,30,16
S5472,17,30,SINK,17
S5473,1,94,182,1
S5473,2,182,67,2
S5473,3,67,65,3
S5473,4,65,53,4
S5473,5,53,180,5
S5473,6,180,20,6
S5473,7,20,192,7
S5473,8,192,107,8
S5473,9,107,44,9
S5473,10,44,67,10
S5473,11,67,177,11
S5473,12,177,95,12
S5473,13,95,42,13
S5473,14,42,151,14
S5473,15,151,74,15
S5473,16,74,40,16
S5473,17,40,35,17
S5473,18,35,60,18
S5473,19,60,188,19
S5473,20,188,SINK,20
S5474,1,170,54,1
S5474,2,54,96,2
S5474,3,96,85,3
S5474,4,85,197,4
S5474,5,197,141,5
S5474,6,141,172,6
S5474,7,172,189,7
S5474,8,189,37,8
S5474,9,37,21,9
S5474,10,21,141,10
S5474,11,141,114,11
S5474,12,114,78,12
S5474,13,78,194,13
S5474,14,194,153,14
S5474,15,153,123,15
S5474,16,123,193,16
S5474,17,193,150,17
S5474,18,150,114,18
S5474,19,114,162,19
S5474,20,162,194,20
S5474,21,194,SINK,21
S5475,1,192,190,1
S5475,2,190,163,2
S5475,3,163,50,3
S5475,4,50,121,4
S5475,5,121,59,5
S5475,6,59,26,6
S5475,7,26,182,7
S5475,8,182,92,8
S5475,9,92,116,9
S5475,10,116,190,10
S5475,11,190,100,11
S5475,12,100,17,12
S5475,13,17,166,13
S5475,14,166,SINK,14
S5476,1,88,3,1
S5476,2,3,29,2
S5476,3,29,61,3
S5476,4,61,101,4
S5476,5,101,21,5
S5476,6,21,47,6
S5476,7,47,169,7
S5476,8,169,14,8
S5476,9,14,171,9
S5476,10,171,187,10
S5476,11,187,28,11
S5476,12,28,117,12
S5476,13,117,2,13
S5476,14,2,31,14
S5476,15,31,196,15
S5476,16,196,177,16
S5476,17,177,128,17
S5476,18,128,89,18
S5476,19,89,194,19
S5476,20,194,91,20
S5476,21,91,SINK,21
S5477,1,11,47,1
S5477,2,47,17,2
S5477,3,17,87,3
S5477,4,87,7,4
S5477,5,7,156,5
S5477,6,156,80,6
S5477,7,80,151,7
S5477,8,151,41,8
S5477,9,41,57,9
S5477,10,57,77,10
S5477,11,77,113,11
S5477,12,113,96,12
S5477,13,96,155,13
S5477,14,155,49,14
S5477,15,49,178,15
S5477,16,178,170,16
S5477,17,170,81,17
S5477,18,81,121,18
S5477,19,121,87,19
S5477,20,87,SINK,20
S5478,1,126,170,1
S5478,2,170,181,2
S5478,3,181,125,3
S5478,4,125,1,4
S5478,5,1,40,5
S5478,6,40,35,6
S5478,7,35,52,7
S5478,8,52,155,8
S5478,9,155,SINK,9
S5479,1,17,69,1
S5479,2,69,55,2
S5479,3,55,133,3
S5479,4,133,100,4
S5479,5,100,98,5
S5479,6,98,72,6
S5479,7,72,106,7
S5479,8,106,74,8
S5479,9,74,51,9
S5479,10,51,99,10
S5479,11,99,199,11
S5479,12,199,58,12
S5479,13,58,78,13
S5479,14,78,122,14
S5479,15,122,SINK,15
S548,1,184,114,1
S548,2,114,187,2
S548,3,187,30,3
S548,4,30,95,4
S548,5,95,57,5
S548,6,57,60,6
S548,7,60,190,7
S548,8,190,22,8
S548,9,22,79,9
S548,10,79,26,10
S548,11,26,113,11
S548,12,113,48,12
S548,13,48,7,13
S548,14,7,168,14
S548,15,168,91,15
S548,16,91,38,16
S548,17,38,19,17
S548,18,19,SINK,18
S5480,1,56,40,1
S5480,2,40,155,2
S5480,3,155,3,3
S5480,4,3,129,4
S5480,5,129,60,5
S5480,6,60,129,6
S5480,7,129,148,7
S5480,8,148,136,8
S5480,9,136,SINK,9
S5481,1,154,54,1
S5481,2,54,71,2
S5481,3,71,37,3
S5481,4,37,130,4
S5481,5,130,91,5
S5481,6,91,154,6
S5481,7,154,109,7
S5481,8,109,5,8
S5481,9,5,SINK,9
S5482,1,163,116,1
S5482,2,116,157,2
S5482,3,157,144,3
S5482,4,144,187,4
S5482,5,187,141,5
S5482,6,141,156,6
S5482,7,156,3,7
S5482,8,3,173,8
S5482,9,173,160,9
S5482,10,160,128,10
S5482,11,128,176,11
S5482,12,176,181,12
S5482,13,181,122,13
S5482,14,122,105,14
S5482,15,105,72,15
S5482,16,72,87,16
S5482,17,87,159,17
S5482,18,159,53,18
S5482,19,53,SINK,19
S5483,1,199,95,1
S5483,2,95,82,2
S5483,3,82,96,3
S5483,4,96,95,4
S5483,5,95,115,5
S5483,6,115,34,6
S5483,7,34,21,7
S5483,8,21,35,8
S5483,9,35,7,9
S5483,10,7,186,10
S5483,11,186,137,11
S5483,12,137,167,12
S5483,13,167,112,13
S5483,14,112,8,14
S5483,15,8,179,15
S5483,16,179,175,16
S5483,17,175,122,17
S5483,18,122,SINK,18
S5484,1,90,183,1
S5484,2,183,109,2
S5484,3,109,148,3
S5484,4,148,39,4
S5484,5,39,64,5
S5484,6,64,72,6
S5484,7,72,186,7
S5484,8,186,191,8
S5484,9,191,156,9
S5484,10,156,134,10
S5484,11,134,26,11
S5484,12,26,80,12
S5484,13,80,19,13
S5484,14,19,23,14
S5484,15,23,132,15
S5484,16,132,66,16
S5484,17,66,SINK,17
S5485,1,156,175,1
S5485,2,175,42,2
S5485,3,42,91,3
S5485,4,91,188,4
S5485,5,188,153,5
S5485,6,153,31,6
S5485,7,31,82,7
S5485,8,82,150,8
S5485,9,150,160,9
S5485,10,160,118,10
S5485,11,118,39,11
S5485,12,39,90,12
S5485,13,90,46,13
S5485,14,46,168,14
S5485,15,168,64,15
S5485,16,64,155,16
S5485,17,155,110,17
S5485,18,110,178,18
S5485,19,178,SINK,19
S5486,1,24,141,1
S5486,2,141,169,2
S5486,3,169,114,3
S5486,4,114,136,4
S5486,5,136,100,5
S5486,6,100,16,6
S5486,7,16,174,7
S5486,8,174,42,8
S5486,9,42,111,9
S5486,10,111,119,10
S5486,11,119,75,11
S5486,12,75,141,12
S5486,13,141,52,13
S5486,14,52,52,14
S5486,15,52,39,15
S5486,16,39,177,16
S5486,17,177,52,17
S5486,18,52,187,18
S5486,19,187,49,19
S5486,20,49,SINK,20
S5487,1,181,54,1
S5487,2,54,69,2
S5487,3,69,75,3
S5487,4,75,58,4
S5487,5,58,39,5
S5487,6,39,132,6
S5487,7,132,113,7
S5487,8,113,61,8
S5487,9,61,91,9
S5487,10,91,13,10
S5487,11,13,193,11
S5487,12,193,16,12
S5487,13,16,122,13
S5487,14,122,100,14
S5487,15,100,77,15
S5487,16,77,183,16
S5487,17,183,54,17
S5487,18,54,145,18
S5487,19,145,SINK,19
S5488,1,149,199,1
S5488,2,199,137,2
S5488,3,137,143,3
S5488,4,143,100,4
S5488,5,100,98,5
S5488,6,98,80,6
S5488,7,80,57,7
S5488,8,57,22,8
S5488,9,22,137,9
S5488,10,137,6,10
S5488,11,6,190,11
S5488,12,190,169,12
S5488,13,169,SINK,13
S5489,1,149,108,1
S5489,2,108,24,2
S5489,3,24,105,3
S5489,4,105,42,4
S5489,5,42,64,5
S5489,6,64,49,6
S5489,7,49,22,7
S5489,8,22,173,8
S5489,9,173,200,9
S5489,10,200,42,10
S5489,11,42,189,11
S5489,12,189,57,12
S5489,13,57,138,13
S5489,14,138,76,14
S5489,15,76,102,15
S5489,16,102,194,16
S5489,17,194,SINK,17
S549,1,53,66,1
S549,2,66,99,2
S549,3,99,78,3
S549,4,78,71,4
S549,5,71,27,5
S549,6,27,147,6
S549,7,147,110,7
S549,8,110,133,8
S549,9,133,135,9
S549,10,135,14,10
S549,11,14,136,11
S549,12,136,188,12
S549,13,188,32,13
S549,14,32,106,14
S549,15,106,3,15
S549,16,3,150,16
S549,17,150,133,17
S549,18,133,SINK,18
S5490,1,181,112,1
S5490,2,112,79,2
S5490,3,79,67,3
S5490,4,67,85,4
S5490,5,85,122,5
S5490,6,122,148,6
S5490,7,148,25,7
S5490,8,25,28,8
S5490,9,28,140,9
S5490,10,140,148,10
S5490,11,148,16,11
S5490,12,16,184,12
S5490,13,184,56,13
S5490,14,56,SINK,14
S5491,1,67,67,1
S5491,2,67,41,2
S5491,3,41,3,3
S5491,4,3,129,4
S5491,5,129,10,5
S5491,6,10,16,6
S5491,7,16,89,7
S5491,8,89,124,8
S5491,9,124,177,9
S5491,10,177,148,10
S5491,11,148,6,11
S5491,12,6,37,12
S5491,13,37,SINK,13
S5492,1,69,126,1
S5492,2,126,4,2
S5492,3,4,122,3
S5492,4,122,13,4
S5492,5,13,138,5
S5492,6,138,42,6
S5492,7,42,95,7
S5492,8,95,100,8
S5492,9,100,83,9
S5492,10,83,SINK,10
S5493,1,138,130,1
S5493,2,130,121,2
S5493,3,121,167,3
S5493,4,167,46,4
S5493,5,46,178,5
S5493,6,178,33,6
S5493,7,33,56,7
S5493,8,56,174,8
S5493,9,174,175,9
S5493,10,175,76,10
S5493,11,76,187,11
S5493,12,187,65,12
S5493,13,65,SINK,13
S5494,1,50,71,1
S5494,2,71,164,2
S5494,3,164,93,3
S5494,4,93,166,4
S5494,5,166,29,5
S5494,6,29,119,6
S5494,7,119,9,7
S5494,8,9,69,8
S5494,9,69,103,9
S5494,10,103,16,10
S5494,11,16,176,11
S5494,12,176,192,12
S5494,13,192,143,13
S5494,14,143,SINK,14
S5495,1,87,138,1
S5495,2,138,22,2
S5495,3,22,162,3
S5495,4,162,49,4
S5495,5,49,107,5
S5495,6,107,115,6
S5495,7,115,46,7
S5495,8,46,33,8
S5495,9,33,98,9
S5495,10,98,154,10
S5495,11,154,59,11
S5495,12,59,185,12
S5495,13,185,136,13
S5495,14,136,80,14
S5495,15,80,SINK,15
S5496,1,188,77,1
S5496,2,77,139,2
S5496,3,139,174,3
S5496,4,174,90,4
S5496,5,90,76,5
S5496,6,76,191,6
S5496,7,191,172,7
S5496,8,172,126,8
S5496,9,126,144,9
S5496,10,144,SINK,10
S5497,1,165,135,1
S5497,2,135,193,2
S5497,3,193,124,3
S5497,4,124,55,4
S5497,5,55,97,5
S5497,6,97,113,6
S5497,7,113,58,7
S5497,8,58,20,8
S5497,9,20,51,9
S5497,10,51,23,10
S5497,11,23,73,11
S5497,12,73,131,12
S5497,13,131,33,13
S5497,14,33,44,14
S5497,15,44,23,15
S5497,16,23,SINK,16
S5498,1,71,149,1
S5498,2,149,36,2
S5498,3,36,134,3
S5498,4,134,158,4
S5498,5,158,71,5
S5498,6,71,158,6
S5498,7,158,57,7
S5498,8,57,70,8
S5498,9,70,195,9
S5498,10,195,SINK,10
S5499,1,173,167,1
S5499,2,167,94,2
S5499,3,94,25,3
S5499,4,25,38,4
S5499,5,38,165,5
S5499,6,165,118,6
S5499,7,118,153,7
S5499,8,153,109,8
S5499,9,109,129,9
S5499,10,129,3,10
S5499,11,3,33,11
S5499,12,33,160,12
S5499,13,160,1,13
S5499,14,1,45,14
S5499,15,45,SINK,15
S550,1,130,175,1
S550,2,175,123,2
S550,3,123,43,3
S550,4,43,82,4
S550,5,82,97,5
S550,6,97,174,6
S550,7,174,89,7
S550,8,89,12,8
S550,9,12,159,9
S550,10,159,141,10
S550,11,141,179,11
S550,12,179,SINK,12
S5500,1,13,54,1
S5500,2,54,68,2
S5500,3,68,151,3
S5500,4,151,123,4
S5500,5,123,127,5
S5500,6,127,27,6
S5500,7,27,26,7
S5500,8,26,154,8
S5500,9,154,1,9
S5500,10,1,182,10
S5500,11,182,24,11
S5500,12,24,91,12
S5500,13,91,197,13
S5500,14,197,95,14
S5500,15,95,SINK,15
S5501,1,43,79,1
S5501,2,79,127,2
S5501,3,127,114,3
S5501,4,114,16,4
S5501,5,16,64,5
S5501,6,64,85,6
S5501,7,85,52,7
S5501,8,52,104,8
S5501,9,104,163,9
S5501,10,163,104,10
S5501,11,104,40,11
S5501,12,40,65,12
S5501,13,65,25,13
S5501,14,25,199,14
S5501,15,199,154,15
S5501,16,154,19,16
S5501,17,19,56,17
S5501,18,56,148,18
S5501,19,148,32,19
S5501,20,32,50,20
S5501,21,50,SINK,21
S5502,1,87,90,1
S5502,2,90,87,2
S5502,3,87,197,3
S5502,4,197,105,4
S5502,5,105,108,5
S5502,6,108,44,6
S5502,7,44,55,7
S5502,8,55,107,8
S5502,9,107,SINK,9
S5503,1,79,176,1
S5503,2,176,58,2
S5503,3,58,49,3
S5503,4,49,50,4
S5503,5,50,67,5
S5503,6,67,120,6
S5503,7,120,53,7
S5503,8,53,60,8
S5503,9,60,65,9
S5503,10,65,53,10
S5503,11,53,112,11
S5503,12,112,166,12
S5503,13,166,144,13
S5503,14,144,5,14
S5503,15,5,SINK,15
S5504,1,1,189,1
S5504,2,189,14,2
S5504,3,14,108,3
S5504,4,108,8,4
S5504,5,8,53,5
S5504,6,53,109,6
S5504,7,109,4,7
S5504,8,4,75,8
S5504,9,75,59,9
S5504,10,59,63,10
S5504,11,63,32,11
S5504,12,32,135,12
S5504,13,135,137,13
S5504,14,137,27,14
S5504,15,27,111,15
S5504,16,111,41,16
S5504,17,41,105,17
S5504,18,105,50,18
S5504,19,50,114,19
S5504,20,114,150,20
S5504,21,150,SINK,21
S5505,1,145,93,1
S5505,2,93,132,2
S5505,3,132,6,3
S5505,4,6,156,4
S5505,5,156,66,5
S5505,6,66,43,6
S5505,7,43,44,7
S5505,8,44,35,8
S5505,9,35,122,9
S5505,10,122,146,10
S5505,11,146,57,11
S5505,12,57,SINK,12
S5506,1,141,13,1
S5506,2,13,35,2
S5506,3,35,109,3
S5506,4,109,1,4
S5506,5,1,30,5
S5506,6,30,158,6
S5506,7,158,145,7
S5506,8,145,158,8
S5506,9,158,129,9
S5506,10,129,124,10
S5506,11,124,97,11
S5506,12,97,163,12
S5506,13,163,199,13
S5506,14,199,69,14
S5506,15,69,71,15
S5506,16,71,75,16
S5506,17,75,114,17
S5506,18,114,199,18
S5506,19,199,SINK,19
S5507,1,138,60,1
S5507,2,60,31,2
S5507,3,31,7,3
S5507,4,7,176,4
S5507,5,176,159,5
S5507,6,159,28,6
S5507,7,28,87,7
S5507,8,87,21,8
S5507,9,21,SINK,9
S5508,1,181,137,1
S5508,2,137,6,2
S5508,3,6,76,3
S5508,4,76,43,4
S5508,5,43,77,5
S5508,6,77,115,6
S5508,7,115,73,7
S5508,8,73,144,8
S5508,9,144,100,9
S5508,10,100,SINK,10
S5509,1,175,83,1
S5509,2,83,152,2
S5509,3,152,115,3
S5509,4,115,105,4
S5509,5,105,139,5
S5509,6,139,116,6
S5509,7,116,37,7
S5509,8,37,138,8
S5509,9,138,128,9
S5509,10,128,66,10
S5509,11,66,22,11
S5509,12,22,16,12
S5509,13,16,124,13
S5509,14,124,40,14
S5509,15,40,191,15
S5509,16,191,123,16
S5509,17,123,101,17
S5509,18,101,SINK,18
S551,1,188,198,1
S551,2,198,18,2
S551,3,18,66,3
S551,4,66,102,4
S551,5,102,173,5
S551,6,173,160,6
S551,7,160,105,7
S551,8,105,175,8
S551,9,175,180,9
S551,10,180,119,10
S551,11,119,127,11
S551,12,127,131,12
S551,13,131,65,13
S551,14,65,12,14
S551,15,12,SINK,15
S5510,1,194,162,1
S5510,2,162,109,2
S5510,3,109,184,3
S5510,4,184,25,4
S5510,5,25,199,5
S5510,6,199,193,6
S5510,7,193,88,7
S5510,8,88,6,8
S5510,9,6,44,9
S5510,10,44,89,10
S5510,11,89,SINK,11
S5511,1,146,5,1
S5511,2,5,185,2
S5511,3,185,132,3
S5511,4,132,51,4
S5511,5,51,158,5
S5511,6,158,147,6
S5511,7,147,50,7
S5511,8,50,57,8
S5511,9,57,SINK,9
S5512,1,144,117,1
S5512,2,117,128,2
S5512,3,128,177,3
S5512,4,177,29,4
S5512,5,29,67,5
S5512,6,67,70,6
S5512,7,70,172,7
S5512,8,172,144,8
S5512,9,144,10,9
S5512,10,10,92,10
S5512,11,92,88,11
S5512,12,88,187,12
S5512,13,187,121,13
S5512,14,121,16,14
S5512,15,16,SINK,15
S5513,1,169,11,1
S5513,2,11,62,2
S5513,3,62,118,3
S5513,4,118,15,4
S5513,5,15,146,5
S5513,6,146,39,6
S5513,7,39,133,7
S5513,8,133,17,8
S5513,9,17,107,9
S5513,10,107,170,10
S5513,11,170,69,11
S5513,12,69,179,12
S5513,13,179,117,13
S5513,14,117,116,14
S5513,15,116,97,15
S5513,16,97,126,16
S5513,17,126,30,17
S5513,18,30,31,18
S5513,19,31,102,19
S5513,20,102,SINK,20
S5514,1,151,86,1
S5514,2,86,170,2
S5514,3,170,94,3
S5514,4,94,171,4
S5514,5,171,186,5
S5514,6,186,104,6
S5514,7,104,92,7
S5514,8,92,118,8
S5514,9,118,199,9
S5514,10,199,SINK,10
S5515,1,96,148,1
S5515,2,148,139,2
S5515,3,139,41,3
S5515,4,41,34,4
S5515,5,34,73,5
S5515,6,73,163,6
S5515,7,163,66,7
S5515,8,66,73,8
S5515,9,73,61,9
S5515,10,61,65,10
S5515,11,65,49,11
S5515,12,49,72,12
S5515,13,72,78,13
S5515,14,78,183,14
S5515,15,183,36,15
S5515,16,36,170,16
S5515,17,170,37,17
S5515,18,37,77,18
S5515,19,77,SINK,19
S5516,1,5,192,1
S5516,2,192,101,2
S5516,3,101,148,3
S5516,4,148,119,4
S5516,5,119,67,5
S5516,6,67,70,6
S5516,7,70,10,7
S5516,8,10,114,8
S5516,9,114,113,9
S5516,10,113,105,10
S5516,11,105,138,11
S5516,12,138,7,12
S5516,13,7,173,13
S5516,14,173,123,14
S5516,15,123,SINK,15
S5517,1,116,196,1
S5517,2,196,160,2
S5517,3,160,38,3
S5517,4,38,169,4
S5517,5,169,71,5
S5517,6,71,106,6
S5517,7,106,185,7
S5517,8,185,105,8
S5517,9,105,120,9
S5517,10,120,191,10
S5517,11,191,180,11
S5517,12,180,51,12
S5517,13,51,38,13
S5517,14,38,49,14
S5517,15,49,168,15
S5517,16,168,SINK,16
S5518,1,137,190,1
S5518,2,190,137,2
S5518,3,137,180,3
S5518,4,180,173,4
S5518,5,173,36,5
S5518,6,36,163,6
S5518,7,163,42,7
S5518,8,42,12,8
S5518,9,12,21,9
S5518,10,21,184,10
S5518,11,184,71,11
S5518,12,71,59,12
S5518,13,59,70,13
S5518,14,70,87,14
S5518,15,87,59,15
S5518,16,59,66,16
S5518,17,66,41,17
S5518,18,41,58,18
S5518,19,58,80,19
S5518,20,80,166,20
S5518,21,166,SINK,21
S5519,1,179,108,1
S5519,2,108,150,2
S5519,3,150,124,3
S5519,4,124,121,4
S5519,5,121,65,5
S5519,6,65,22,6
S5519,7,22,199,7
S5519,8,199,117,8
S5519,9,117,33,9
S5519,10,33,167,10
S5519,11,167,132,11
S5519,12,132,88,12
S5519,13,88,53,13
