customer,timestamp,item,sequence_position
S6687,1,19,1
S6687,2,164,2
S6687,3,125,3
S6687,4,56,4
S6687,5,140,5
S6687,6,46,6
S6687,7,20,7
S6687,8,137,8
S6687,9,186,9
S6687,10,173,10
S6688,1,141,1
S6688,2,63,2
S6688,3,99,3
S6688,4,147,4
S6688,5,35,5
S6688,6,170,6
S6688,7,37,7
S6688,8,182,8
S6688,9,142,9
S6688,10,175,10
S6688,11,171,11
S6688,12,162,12
S6688,13,71,13
S6688,14,186,14
S6688,15,39,15
S6688,16,180,16
S6688,17,77,17
S6689,1,101,1
S6689,2,79,2
S6689,3,111,3
S6689,4,33,4
S6689,5,194,5
S6689,6,185,6
S6689,7,90,7
S6689,8,183,8
S6689,9,89,9
S6689,10,17,10
S6689,11,120,11
S6689,12,176,12
S6689,13,115,13
S6689,14,171,14
S6689,15,24,15
S669,1,10,1
S669,2,60,2
S669,3,5,3
S669,4,150,4
S669,5,44,5
S669,6,170,6
S669,7,52,7
S669,8,87,8
S669,9,4,9
S669,10,101,10
S669,11,109,11
S669,12,68,12
S669,13,200,13
S669,14,14,14
S669,15,132,15
S6690,1,63,1
S6690,2,39,2
S6690,3,54,3
S6690,4,51,4
S6690,5,66,5
S6690,6,40,6
S6690,7,192,7
S6690,8,48,8
S6690,9,152,9
S6690,10,153,10
S6690,11,137,11
S6690,12,116,12
S6690,13,181,13
S6690,14,70,14
S6690,15,142,15
S6690,16,151,16
S6690,17,129,17
S6690,18,2,18
S6690,19,146,19
S6691,1,183,1
S6691,2,31,2
S6691,3,105,3
S6691,4,33,4
S6691,5,190,5
S6691,6,28,6
S6691,7,83,7
S6691,8,200,8
S6691,9,51,9
S6691,10,112,10
S6691,11,51,11
S6692,1,183,1
S6692,2,135,2
S6692,3,121,3
S6692,4,168,4
S6692,5,46,5
S6692,6,127,6
S6692,7,188,7
S6692,8,64,8
S6692,9,141,9
S6692,10,62,10
S6692,11,95,11
S6692,12,111,12
S6692,13,131,13
S6692,14,26,14
S6692,15,35,15
S6692,16,143,16
S6692,17,79,17
S6692,18,134,18
S6692,19,146,19
S6693,1,185,1
S6693,2,34,2
S6693,3,122,3
S6693,4,87,4
S6693,5,77,5
S6693,6,14,6
S6693,7,160,7
S6693,8,136,8
S6693,9,94,9
S6693,10,165,10
S6694,1,122,1
S6694,2,54,2
S6694,3,94,3
S6694,4,143,4
S6694,5,119,5
S6694,6,138,6
S6694,7,183,7
S6694,8,112,8
S6694,9,5,9
S6694,10,112,10
S6694,11,42,11
S6694,12,43,12
S6694,13,67,13
S6694,14,147,14
S6694,15,54,15
S6694,16,118,16
S6694,17,16,17
S6694,18,31,18
S6695,1,127,1
S6695,2,122,2
S6695,3,12,3
S6695,4,110,4
S6695,5,188,5
S6695,6,22,6
S6695,7,74,7
S6695,8,161,8
S6695,9,105,9
S6695,10,171,10
S6695,11,159,11
S6695,12,72,12
S6695,13,135,13
S6695,14,94,14
S6695,15,133,15
S6696,1,75,1
S6696,2,139,2
S6696,3,106,3
S6696,4,130,4
S6696,5,33,5
S6696,6,23,6
S6696,7,68,7
S6696,8,63,8
S6696,9,38,9
S6696,10,65,10
S6696,11,161,11
S6696,12,30,12
S6696,13,44,13
S6697,1,74,1
S6697,2,153,2
S6697,3,65,3
S6697,4,159,4
S6697,5,132,5
S6697,6,21,6
S6697,7,196,7
S6697,8,182,8
S6697,9,157,9
S6697,10,119,10
S6697,11,94,11
S6697,12,49,12
S6697,13,71,13
S6697,14,21,14
S6697,15,138,15
S6697,16,123,16
S6697,17,23,17
S6697,18,12,18
S6697,19,139,19
S6697,20,89,20
S6697,21,73,21
S6698,1,11,1
S6698,2,6,2
S6698,3,45,3
S6698,4,116,4
S6698,5,21,5
S6698,6,58,6
S6698,7,175,7
S6698,8,44,8
S6698,9,89,9
S6698,10,109,10
S6698,11,105,11
S6698,12,122,12
S6698,13,190,13
S6698,14,197,14
S6699,1,153,1
S6699,2,10,2
S6699,3,147,3
S6699,4,120,4
S6699,5,94,5
S6699,6,108,6
S6699,7,8,7
S6699,8,88,8
S6699,9,5,9
S6699,10,89,10
S6699,11,40,11
S6699,12,37,12
S6699,13,4,13
S6699,14,79,14
S6699,15,119,15
S6699,16,158,16
S6699,17,200,17
S6699,18,200,18
S6699,19,155,19
S6699,20,113,20
S670,1,180,1
S670,2,8,2
S670,3,177,3
S670,4,153,4
S670,5,64,5
S670,6,117,6
S670,7,140,7
S670,8,33,8
S670,9,181,9
S670,10,76,10
S670,11,81,11
S670,12,115,12
S670,13,116,13
S670,14,26,14
S670,15,158,15
S670,16,132,16
S6700,1,99,1
S6700,2,98,2
S6700,3,78,3
S6700,4,130,4
S6700,5,56,5
S6700,6,152,6
S6700,7,142,7
S6700,8,88,8
S6700,9,154,9
S6700,10,126,10
S6700,11,120,11
S6700,12,185,12
S6700,13,198,13
S6700,14,185,14
S6700,15,24,15
S6700,16,189,16
S6700,17,163,17
S6700,18,56,18
S6701,1,48,1
S6701,2,43,2
S6701,3,66,3
S6701,4,154,4
S6701,5,158,5
S6701,6,151,6
S6701,7,54,7
S6701,8,50,8
S6701,9,84,9
S6701,10,133,10
S6702,1,60,1
S6702,2,188,2
S6702,3,158,3
S6702,4,132,4
S6702,5,200,5
S6702,6,121,6
S6702,7,9,7
S6702,8,198,8
S6702,9,127,9
S6702,10,142,10
S6702,11,13,11
S6702,12,147,12
S6702,13,179,13
S6702,14,30,14
S6702,15,150,15
S6703,1,146,1
S6703,2,136,2
S6703,3,82,3
S6703,4,180,4
S6703,5,198,5
S6703,6,160,6
S6703,7,139,7
S6703,8,183,8
S6703,9,53,9
S6703,10,49,10
S6703,11,91,11
S6703,12,59,12
S6703,13,193,13
S6703,14,169,14
S6704,1,7,1
S6704,2,75,2
S6704,3,99,3
S6704,4,133,4
S6704,5,51,5
S6704,6,66,6
S6704,7,107,7
S6704,8,193,8
S6704,9,12,9
S6704,10,58,10
S6704,11,12,11
S6704,12,104,12
S6704,13,58,13
S6704,14,4,14
S6704,15,36,15
S6704,16,144,16
S6705,1,144,1
S6705,2,145,2
S6705,3,1,3
S6705,4,189,4
S6705,5,8,5
S6705,6,80,6
S6705,7,107,7
S6705,8,149,8
S6705,9,173,9
S6705,10,155,10
S6705,11,17,11
S6706,1,89,1
S6706,2,102,2
S6706,3,23,3
S6706,4,66,4
S6706,5,50,5
S6706,6,97,6
S6706,7,44,7
S6706,8,98,8
S6706,9,30,9
S6706,10,15,10
S6706,11,30,11
S6706,12,20,12
S6706,13,133,13
S6706,14,154,14
S6706,15,166,15
S6706,16,178,16
S6706,17,140,17
S6706,18,93,18
S6707,1,18,1
S6707,2,157,2
S6707,3,36,3
S6707,4,156,4
S6707,5,49,5
S6707,6,162,6
S6707,7,20,7
S6707,8,172,8
S6707,9,36,9
S6707,10,120,10
S6707,11,70,11
S6708,1,61,1
S6708,2,133,2
S6708,3,165,3
S6708,4,80,4
S6708,5,121,5
S6708,6,57,6
S6708,7,26,7
S6708,8,178,8
S6708,9,146,9
S6708,10,169,10
S6708,11,117,11
S6708,12,158,12
S6708,13,95,13
S6708,14,70,14
S6709,1,100,1
S6709,2,81,2
S6709,3,81,3
S6709,4,21,4
S6709,5,158,5
S6709,6,13,6
S6709,7,118,7
S6709,8,180,8
S6709,9,197,9
S6709,10,144,10
S6709,11,68,11
S6709,12,140,12
S6709,13,132,13
S6709,14,105,14
S671,1,133,1
S671,2,100,2
S671,3,16,3
S671,4,54,4
S671,5,43,5
S671,6,168,6
S671,7,141,7
S671,8,63,8
S671,9,102,9
S6710,1,6,1
S6710,2,138,2
S6710,3,39,3
S6710,4,8,4
S6710,5,85,5
S6710,6,106,6
S6710,7,124,7
S6710,8,197,8
S6710,9,48,9
S6710,10,40,10
S6710,11,173,11
S6710,12,193,12
S6710,13,23,13
S6710,14,42,14
S6710,15,150,15
S6710,16,157,16
S6710,17,124,17
S6710,18,198,18
S6711,1,113,1
S6711,2,13,2
S6711,3,185,3
S6711,4,61,4
S6711,5,27,5
S6711,6,84,6
S6711,7,98,7
S6711,8,114,8
S6711,9,116,9
S6711,10,175,10
S6712,1,61,1
S6712,2,194,2
S6712,3,41,3
S6712,4,12,4
S6712,5,176,5
S6712,6,169,6
S6712,7,85,7
S6712,8,66,8
S6712,9,102,9
S6712,10,134,10
S6712,11,143,11
S6712,12,133,12
S6712,13,163,13
S6712,14,111,14
S6712,15,95,15
S6712,16,200,16
S6712,17,145,17
S6712,18,55,18
S6712,19,97,19
S6712,20,80,20
S6712,21,128,21
S6713,1,170,1
S6713,2,195,2
S6713,3,115,3
S6713,4,20,4
S6713,5,81,5
S6713,6,70,6
S6713,7,181,7
S6713,8,125,8
S6713,9,176,9
S6713,10,122,10
S6713,11,44,11
S6714,1,92,1
S6714,2,110,2
S6714,3,69,3
S6714,4,48,4
S6714,5,195,5
S6714,6,139,6
S6714,7,11,7
S6714,8,7,8
S6714,9,137,9
S6714,10,145,10
S6714,11,175,11
S6714,12,29,12
S6714,13,119,13
S6714,14,34,14
S6714,15,106,15
S6715,1,15,1
S6715,2,169,2
S6715,3,112,3
S6715,4,6,4
S6715,5,71,5
S6715,6,43,6
S6715,7,39,7
S6715,8,67,8
S6715,9,33,9
S6715,10,133,10
S6715,11,92,11
S6715,12,21,12
S6715,13,128,13
S6715,14,26,14
S6715,15,15,15
S6716,1,169,1
S6716,2,104,2
S6716,3,77,3
S6716,4,175,4
S6716,5,22,5
S6716,6,8,6
S6716,7,32,7
S6716,8,87,8
S6716,9,77,9
S6716,10,77,10
S6716,11,132,11
S6716,12,112,12
S6716,13,184,13
S6716,14,149,14
S6716,15,180,15
S6717,1,54,1
S6717,2,174,2
S6717,3,55,3
S6717,4,18,4
S6717,5,27,5
S6717,6,52,6
S6717,7,146,7
S6717,8,82,8
S6717,9,86,9
S6717,10,6,10
S6717,11,7,11
S6717,12,164,12
S6717,13,32,13
S6717,14,194,14
S6717,15,58,15
S6717,16,129,16
S6717,17,184,17
S6717,18,196,18
S6717,19,26,19
S6717,20,7,20
S6717,21,46,21
S6718,1,73,1
S6718,2,15,2
S6718,3,67,3
S6718,4,12,4
S6718,5,76,5
S6718,6,140,6
S6718,7,102,7
S6718,8,107,8
S6718,9,64,9
S6718,10,44,10
S6718,11,90,11
S6718,12,94,12
S6719,1,68,1
S6719,2,59,2
S6719,3,126,3
S6719,4,113,4
S6719,5,103,5
S6719,6,146,6
S6719,7,6,7
S6719,8,110,8
S6719,9,191,9
S6719,10,176,10
S6719,11,25,11
S6719,12,156,12
S6719,13,177,13
S6719,14,113,14
S6719,15,118,15
S6719,16,62,16
S6719,17,78,17
S672,1,160,1
S672,2,2,2
S672,3,20,3
S672,4,100,4
S672,5,103,5
S672,6,145,6
S672,7,110,7
S672,8,90,8
S672,9,138,9
S672,10,165,10
S672,11,139,11
S672,12,82,12
S672,13,142,13
S672,14,197,14
S672,15,100,15
S672,16,166,16
S672,17,149,17
S6720,1,198,1
S6720,2,125,2
S6720,3,113,3
S6720,4,126,4
S6720,5,20,5
S6720,6,93,6
S6720,7,7,7
S6720,8,59,8
S6720,9,147,9
S6720,10,64,10
S6720,11,159,11
S6720,12,94,12
S6720,13,108,13
S6720,14,153,14
S6720,15,21,15
S6720,16,20,16
S6720,17,155,17
S6720,18,14,18
S6720,19,40,19
S6721,1,191,1
S6721,2,150,2
S6721,3,168,3
S6721,4,59,4
S6721,5,117,5
S6721,6,26,6
S6721,7,31,7
S6721,8,29,8
S6721,9,196,9
S6721,10,119,10
S6721,11,124,11
S6721,12,194,12
S6721,13,23,13
S6721,14,114,14
S6721,15,25,15
S6722,1,187,1
S6722,2,119,2
S6722,3,164,3
S6722,4,146,4
S6722,5,169,5
S6722,6,28,6
S6722,7,23,7
S6722,8,128,8
S6722,9,142,9
S6723,1,129,1
S6723,2,89,2
S6723,3,74,3
S6723,4,33,4
S6723,5,175,5
S6723,6,117,6
S6723,7,69,7
S6723,8,99,8
S6723,9,66,9
S6723,10,68,10
S6723,11,156,11
S6723,12,96,12
S6723,13,193,13
S6723,14,81,14
S6723,15,192,15
S6723,16,1,16
S6723,17,136,17
S6723,18,141,18
S6723,19,112,19
S6723,20,119,20
S6723,21,151,21
S6724,1,174,1
S6724,2,103,2
S6724,3,77,3
S6724,4,143,4
S6724,5,71,5
S6724,6,18,6
S6724,7,175,7
S6724,8,24,8
S6724,9,128,9
S6724,10,9,10
S6724,11,90,11
S6725,1,52,1
S6725,2,74,2
S6725,3,186,3
S6725,4,61,4
S6725,5,175,5
S6725,6,29,6
S6725,7,185,7
S6725,8,46,8
S6725,9,164,9
S6725,10,97,10
S6725,11,139,11
S6725,12,106,12
S6725,13,64,13
S6725,14,138,14
S6725,15,146,15
S6725,16,86,16
S6726,1,55,1
S6726,2,54,2
S6726,3,28,3
S6726,4,171,4
S6726,5,170,5
S6726,6,187,6
S6726,7,18,7
S6726,8,61,8
S6726,9,58,9
S6726,10,24,10
S6726,11,64,11
S6726,12,69,12
S6726,13,139,13
S6726,14,125,14
S6726,15,46,15
S6726,16,187,16
S6726,17,182,17
S6726,18,59,18
S6726,19,191,19
S6726,20,74,20
S6727,1,88,1
S6727,2,73,2
S6727,3,5,3
S6727,4,44,4
S6727,5,52,5
S6727,6,66,6
S6727,7,33,7
S6727,8,125,8
S6727,9,124,9
S6727,10,33,10
S6727,11,133,11
S6727,12,125,12
S6727,13,196,13
S6727,14,198,14
S6727,15,151,15
S6727,16,123,16
S6727,17,200,17
S6728,1,31,1
S6728,2,13,2
S6728,3,72,3
S6728,4,179,4
S6728,5,62,5
S6728,6,191,6
S6728,7,68,7
S6728,8,2,8
S6728,9,161,9
S6728,10,107,10
S6728,11,197,11
S6728,12,124,12
S6728,13,165,13
S6728,14,159,14
S6728,15,16,15
S6728,16,169,16
S6729,1,70,1
S6729,2,45,2
S6729,3,67,3
S6729,4,151,4
S6729,5,99,5
S6729,6,109,6
S6729,7,55,7
S6729,8,45,8
S6729,9,52,9
S6729,10,8,10
S6729,11,53,11
S6729,12,72,12
S6729,13,159,13
S6729,14,137,14
S6729,15,125,15
S6729,16,66,16
S6729,17,165,17
S673,1,84,1
S673,2,11,2
S673,3,153,3
S673,4,80,4
S673,5,38,5
S673,6,67,6
S673,7,122,7
S673,8,139,8
S673,9,110,9
S673,10,132,10
S673,11,154,11
S673,12,25,12
S673,13,14,13
S673,14,107,14
S6730,1,141,1
S6730,2,78,2
S6730,3,97,3
S6730,4,106,4
S6730,5,55,5
S6730,6,161,6
S6730,7,41,7
S6730,8,95,8
S6730,9,42,9
S6730,10,20,10
S6730,11,173,11
S6731,1,105,1
S6731,2,152,2
S6731,3,59,3
S6731,4,42,4
S6731,5,143,5
S6731,6,2,6
S6731,7,196,7
S6731,8,197,8
S6731,9,20,9
S6731,10,76,10
S6731,11,85,11
S6731,12,15,12
S6731,13,187,13
S6731,14,198,14
S6731,15,32,15
S6731,16,128,16
S6731,17,87,17
S6731,18,87,18
S6732,1,71,1
S6732,2,83,2
S6732,3,126,3
S6732,4,148,4
S6732,5,64,5
S6732,6,3,6
S6732,7,189,7
S6732,8,195,8
S6732,9,27,9
S6732,10,142,10
S6732,11,193,11
S6732,12,72,12
S6732,13,195,13
S6732,14,101,14
S6732,15,117,15
S6732,16,149,16
S6732,17,67,17
S6732,18,111,18
S6732,19,169,19
S6733,1,2,1
S6733,2,173,2
S6733,3,28,3
S6733,4,149,4
S6733,5,100,5
S6733,6,85,6
S6733,7,98,7
S6733,8,191,8
S6733,9,146,9
S6733,10,130,10
S6733,11,118,11
S6733,12,200,12
S6733,13,74,13
S6733,14,1,14
S6733,15,107,15
S6733,16,89,16
S6733,17,185,17
S6733,18,77,18
S6733,19,32,19
S6733,20,196,20
S6734,1,29,1
S6734,2,169,2
S6734,3,16,3
S6734,4,148,4
S6734,5,122,5
S6734,6,147,6
S6734,7,50,7
S6734,8,143,8
S6734,9,104,9
S6735,1,93,1
S6735,2,94,2
S6735,3,188,3
S6735,4,184,4
S6735,5,196,5
S6735,6,4,6
S6735,7,101,7
S6735,8,74,8
S6735,9,107,9
S6735,10,108,10
S6735,11,42,11
S6735,12,178,12
S6735,13,81,13
S6736,1,187,1
S6736,2,123,2
S6736,3,177,3
S6736,4,130,4
S6736,5,144,5
S6736,6,71,6
S6736,7,146,7
S6736,8,183,8
S6736,9,115,9
S6736,10,32,10
S6736,11,161,11
S6736,12,30,12
S6736,13,10,13
S6737,1,143,1
S6737,2,77,2
S6737,3,200,3
S6737,4,79,4
S6737,5,111,5
S6737,6,136,6
S6737,7,62,7
S6737,8,74,8
S6737,9,92,9
S6738,1,52,1
S6738,2,61,2
S6738,3,10,3
S6738,4,129,4
S6738,5,41,5
S6738,6,193,6
S6738,7,159,7
S6738,8,33,8
S6738,9,94,9
S6739,1,198,1
S6739,2,161,2
S6739,3,157,3
S6739,4,34,4
S6739,5,122,5
S6739,6,113,6
S6739,7,21,7
S6739,8,99,8
S6739,9,177,9
S6739,10,152,10
S6739,11,180,11
S6739,12,111,12
S6739,13,109,13
S6739,14,159,14
S6739,15,95,15
S674,1,8,1
S674,2,146,2
S674,3,136,3
S674,4,1,4
S674,5,91,5
S674,6,79,6
S674,7,129,7
S674,8,69,8
S674,9,11,9
S674,10,175,10
S674,11,92,11
S674,12,134,12
S674,13,8,13
S674,14,3,14
S674,15,131,15
S6740,1,177,1
S6740,2,84,2
S6740,3,159,3
S6740,4,145,4
S6740,5,137,5
S6740,6,182,6
S6740,7,170,7
S6740,8,21,8
S6740,9,70,9
S6740,10,200,10
S6740,11,147,11
S6740,12,88,12
S6740,13,175,13
S6741,1,57,1
S6741,2,29,2
S6741,3,54,3
S6741,4,149,4
S6741,5,158,5
S6741,6,176,6
S6741,7,179,7
S6741,8,1,8
S6741,9,23,9
S6741,10,74,10
S6741,11,52,11
S6741,12,170,12
S6741,13,135,13
S6741,14,87,14
S6741,15,106,15
S6741,16,93,16
S6741,17,66,17
S6741,18,45,18
S6741,19,48,19
S6742,1,166,1
S6742,2,79,2
S6742,3,194,3
S6742,4,76,4
S6742,5,95,5
S6742,6,140,6
S6742,7,170,7
S6742,8,9,8
S6742,9,185,9
S6742,10,79,10
S6742,11,61,11
S6742,12,16,12
S6742,13,29,13
S6742,14,196,14
S6742,15,192,15
S6743,1,199,1
S6743,2,57,2
S6743,3,180,3
S6743,4,42,4
S6743,5,21,5
S6743,6,132,6
S6743,7,104,7
S6743,8,71,8
S6743,9,179,9
S6743,10,169,10
S6743,11,177,11
S6743,12,27,12
S6744,1,6,1
S6744,2,80,2
S6744,3,194,3
S6744,4,94,4
S6744,5,114,5
S6744,6,115,6
S6744,7,17,7
S6744,8,164,8
S6744,9,184,9
S6744,10,78,10
S6744,11,41,11
S6744,12,96,12
S6744,13,146,13
S6744,14,139,14
S6744,15,28,15
S6745,1,118,1
S6745,2,15,2
S6745,3,17,3
S6745,4,132,4
S6745,5,13,5
S6745,6,198,6
S6745,7,123,7
S6745,8,9,8
S6745,9,51,9
S6745,10,192,10
S6745,11,74,11
S6745,12,197,12
S6745,13,164,13
S6745,14,133,14
S6745,15,131,15
S6746,1,176,1
S6746,2,189,2
S6746,3,134,3
S6746,4,13,4
S6746,5,143,5
S6746,6,18,6
S6746,7,117,7
S6746,8,185,8
S6746,9,127,9
S6746,10,96,10
S6746,11,155,11
S6746,12,194,12
S6746,13,178,13
S6746,14,75,14
S6746,15,77,15
S6747,1,52,1
S6747,2,69,2
S6747,3,34,3
S6747,4,109,4
S6747,5,82,5
S6747,6,35,6
S6747,7,114,7
S6747,8,133,8
S6747,9,153,9
S6747,10,138,10
S6747,11,85,11
S6748,1,170,1
S6748,2,89,2
S6748,3,133,3
S6748,4,101,4
S6748,5,64,5
S6748,6,103,6
S6748,7,147,7
S6748,8,169,8
S6748,9,186,9
S6748,10,23,10
S6748,11,37,11
S6748,12,22,12
S6749,1,49,1
S6749,2,126,2
S6749,3,17,3
S6749,4,93,4
S6749,5,165,5
S6749,6,80,6
S6749,7,1,7
S6749,8,179,8
S6749,9,117,9
S6749,10,154,10
S6749,11,103,11
S6749,12,197,12
S6749,13,95,13
S6749,14,20,14
S6749,15,194,15
S6749,16,61,16
S6749,17,145,17
S6749,18,76,18
S675,1,99,1
S675,2,53,2
S675,3,84,3
S675,4,165,4
S675,5,108,5
S675,6,116,6
S675,7,111,7
S675,8,78,8
S675,9,56,9
S675,10,114,10
S675,11,141,11
S675,12,126,12
S675,13,121,13
S675,14,113,14
S6750,1,60,1
S6750,2,58,2
S6750,3,88,3
S6750,4,146,4
S6750,5,154,5
S6750,6,124,6
S6750,7,111,7
S6750,8,185,8
S6750,9,26,9
S6750,10,52,10
S6750,11,74,11
S6750,12,148,12
S6750,13,11,13
S6750,14,139,14
S6751,1,135,1
S6751,2,167,2
S6751,3,23,3
S6751,4,190,4
S6751,5,156,5
S6751,6,181,6
S6751,7,158,7
S6751,8,84,8
S6751,9,129,9
S6751,10,152,10
S6751,11,3,11
S6751,12,171,12
S6752,1,172,1
S6752,2,138,2
S6752,3,108,3
S6752,4,96,4
S6752,5,130,5
S6752,6,152,6
S6752,7,179,7
S6752,8,54,8
S6752,9,65,9
S6752,10,11,10
S6752,11,135,11
S6752,12,150,12
S6752,13,159,13
S6752,14,11,14
S6752,15,145,15
S6752,16,89,16
S6752,17,156,17
S6753,1,107,1
S6753,2,150,2
S6753,3,68,3
S6753,4,163,4
S6753,5,23,5
S6753,6,176,6
S6753,7,8,7
S6753,8,169,8
S6753,9,104,9
S6753,10,134,10
S6753,11,183,11
S6753,12,156,12
S6753,13,178,13
S6753,14,158,14
S6753,15,181,15
S6753,16,32,16
S6753,17,138,17
S6753,18,36,18
S6753,19,91,19
S6753,20,161,20
S6754,1,145,1
S6754,2,125,2
S6754,3,5,3
S6754,4,140,4
S6754,5,68,5
S6754,6,178,6
S6754,7,69,7
S6754,8,137,8
S6754,9,113,9
S6754,10,109,10
S6754,11,189,11
S6754,12,61,12
S6754,13,155,13
S6755,1,188,1
S6755,2,136,2
S6755,3,113,3
S6755,4,46,4
S6755,5,145,5
S6755,6,72,6
S6755,7,82,7
S6755,8,6,8
S6755,9,27,9
S6755,10,151,10
S6755,11,23,11
S6755,12,35,12
S6755,13,34,13
S6755,14,1,14
S6755,15,169,15
S6756,1,65,1
S6756,2,84,2
S6756,3,123,3
S6756,4,42,4
S6756,5,51,5
S6756,6,14,6
S6756,7,37,7
S6756,8,144,8
S6756,9,2,9
S6756,10,177,10
S6756,11,167,11
S6756,12,24,12
S6756,13,49,13
S6756,14,11,14
S6756,15,64,15
S6756,16,169,16
S6756,17,73,17
S6756,18,118,18
S6757,1,124,1
S6757,2,14,2
S6757,3,3,3
S6757,4,192,4
S6757,5,15,5
S6757,6,172,6
S6757,7,31,7
S6757,8,191,8
S6757,9,179,9
S6757,10,139,10
S6757,11,149,11
S6757,12,125,12
S6757,13,131,13
S6758,1,95,1
S6758,2,118,2
S6758,3,27,3
S6758,4,170,4
S6758,5,102,5
S6758,6,147,6
S6758,7,83,7
S6758,8,100,8
S6758,9,166,9
S6758,10,106,10
S6758,11,173,11
S6758,12,166,12
S6758,13,190,13
S6758,14,196,14
S6758,15,121,15
S6759,1,97,1
S6759,2,161,2
S6759,3,192,3
S6759,4,170,4
S6759,5,138,5
S6759,6,45,6
S6759,7,181,7
S6759,8,109,8
S6759,9,50,9
S6759,10,191,10
S6759,11,144,11
S6759,12,80,12
S6759,13,79,13
S6759,14,114,14
S6759,15,71,15
S676,1,133,1
S676,2,92,2
S676,3,126,3
S676,4,49,4
S676,5,186,5
S676,6,8,6
S676,7,37,7
S676,8,44,8
S676,9,109,9
S6760,1,114,1
S6760,2,61,2
S6760,3,169,3
S6760,4,132,4
S6760,5,133,5
S6760,6,63,6
S6760,7,51,7
S6760,8,27,8
S6760,9,196,9
S6760,10,107,10
S6760,11,61,11
S6760,12,2,12
S6760,13,45,13
S6760,14,83,14
S6760,15,1,15
S6760,16,67,16
S6760,17,125,17
S6760,18,65,18
S6760,19,148,19
S6761,1,70,1
S6761,2,27,2
S6761,3,10,3
S6761,4,118,4
S6761,5,69,5
S6761,6,194,6
S6761,7,129,7
S6761,8,90,8
S6761,9,106,9
S6761,10,26,10
S6761,11,80,11
S6761,12,40,12
S6761,13,20,13
S6761,14,40,14
S6761,15,56,15
S6761,16,63,16
S6761,17,140,17
S6761,18,43,18
S6761,19,6,19
S6762,1,138,1
S6762,2,87,2
S6762,3,122,3
S6762,4,102,4
S6762,5,101,5
S6762,6,196,6
S6762,7,188,7
S6762,8,112,8
S6762,9,200,9
S6762,10,65,10
S6762,11,191,11
S6762,12,23,12
S6762,13,180,13
S6762,14,112,14
S6762,15,13,15
S6762,16,40,16
S6762,17,35,17
S6762,18,37,18
S6763,1,174,1
S6763,2,177,2
S6763,3,185,3
S6763,4,110,4
S6763,5,111,5
S6763,6,13,6
S6763,7,79,7
S6763,8,14,8
S6763,9,12,9
S6763,10,107,10
S6763,11,176,11
S6763,12,53,12
S6763,13,195,13
S6763,14,150,14
S6763,15,172,15
S6764,1,73,1
S6764,2,105,2
S6764,3,154,3
S6764,4,49,4
S6764,5,57,5
S6764,6,49,6
S6764,7,94,7
S6764,8,99,8
S6764,9,82,9
S6764,10,162,10
S6764,11,63,11
S6764,12,136,12
S6764,13,56,13
S6764,14,67,14
S6764,15,58,15
S6765,1,132,1
S6765,2,63,2
S6765,3,29,3
S6765,4,156,4
S6765,5,118,5
S6765,6,188,6
S6765,7,5,7
S6765,8,54,8
S6765,9,199,9
S6765,10,176,10
S6765,11,10,11
S6765,12,87,12
S6765,13,138,13
S6765,14,141,14
S6765,15,160,15
S6765,16,186,16
S6765,17,16,17
S6766,1,98,1
S6766,2,171,2
S6766,3,36,3
S6766,4,90,4
S6766,5,103,5
S6766,6,146,6
S6766,7,40,7
S6766,8,13,8
S6766,9,38,9
S6767,1,169,1
S6767,2,91,2
S6767,3,83,3
S6767,4,20,4
S6767,5,148,5
S6767,6,12,6
S6767,7,171,7
S6767,8,115,8
S6767,9,63,9
S6767,10,52,10
S6767,11,130,11
S6767,12,143,12
S6767,13,167,13
S6767,14,191,14
S6767,15,85,15
S6767,16,163,16
S6767,17,147,17
S6767,18,32,18
S6767,19,79,19
S6768,1,198,1
S6768,2,98,2
S6768,3,158,3
S6768,4,114,4
S6768,5,100,5
S6768,6,81,6
S6768,7,10,7
S6768,8,41,8
S6768,9,41,9
S6768,10,4,10
S6768,11,198,11
S6768,12,98,12
S6768,13,91,13
S6768,14,83,14
S6768,15,25,15
S6768,16,37,16
S6768,17,100,17
S6768,18,64,18
S6768,19,7,19
S6768,20,72,20
S6768,21,10,21
S6769,1,76,1
S6769,2,91,2
S6769,3,124,3
S6769,4,149,4
S6769,5,160,5
S6769,6,17,6
S6769,7,127,7
S6769,8,30,8
S6769,9,200,9
S6769,10,124,10
S6769,11,64,11
S6769,12,41,12
S6769,13,128,13
S6769,14,112,14
S6769,15,29,15
S6769,16,74,16
S6769,17,127,17
S6769,18,39,18
S677,1,14,1
S677,2,13,2
S677,3,21,3
S677,4,80,4
S677,5,86,5
S677,6,183,6
S677,7,135,7
S677,8,77,8
S677,9,87,9
S677,10,60,10
S677,11,174,11
S677,12,164,12
S677,13,108,13
S677,14,107,14
S677,15,135,15
S6770,1,63,1
S6770,2,50,2
S6770,3,16,3
S6770,4,196,4
S6770,5,1,5
S6770,6,82,6
S6770,7,149,7
S6770,8,159,8
S6770,9,184,9
S6770,10,99,10
S6770,11,72,11
S6770,12,128,12
S6770,13,44,13
S6770,14,126,14
S6770,15,91,15
S6771,1,49,1
S6771,2,124,2
S6771,3,23,3
S6771,4,95,4
S6771,5,166,5
S6771,6,53,6
S6771,7,112,7
S6771,8,46,8
S6771,9,192,9
