Source,Target,Frequency
117,52,3
190,139,3
186,193,3
71,136,3
94,20,3
20,52,3
52,15,3
15,163,3
176,103,3
144,68,3
68,114,3
192,155,3
77,39,3
9,85,3
107,198,3
146,131,3
131,190,3
115,45,3
3,178,3
83,151,3
148,48,3
2,71,3
115,166,3
166,108,3
155,13,3
13,170,3
179,185,3
185,128,3
80,64,3
64,76,3
178,163,3
168,44,3
44,148,3
198,187,3
137,32,3
22,184,3
65,84,3
180,28,3
48,20,3
77,111,3
153,79,3
52,187,3
128,24,3
24,77,3
161,28,3
58,128,3
107,71,3
153,96,3
187,2,3
38,87,3
31,53,3
175,21,3
80,120,3
113,116,3
150,71,3
93,57,3
64,58,3
45,63,3
85,171,3
19,144,3
12,198,3
20,194,3
164,64,3
86,180,3
182,139,3
29,30,3
154,19,3
104,70,3
11,48,3
48,129,3
21,132,3
132,134,3
184,24,3
24,95,3
171,3,3
3,139,3
108,191,3
186,99,3
99,90,3
90,69,3
90,72,3
176,159,3
86,68,3
146,187,3
76,9,3
15,197,3
153,44,3
112,33,3
10,175,3
175,190,3
97,193,3
167,190,3
13,22,3
64,28,3
30,28,3
112,151,3
200,12,3
102,102,3
149,137,3
137,10,3
156,13,3
95,139,3
139,46,3
142,110,3
90,16,3
16,191,3
176,164,3
72,6,3
6,68,3
68,14,3
111,68,3
137,152,3
119,192,3
98,169,3
58,29,3
45,115,3
173,139,3
166,25,3
25,149,3
175,118,3
180,172,3
3,73,3
73,165,3
114,38,3
125,98,3
15,88,3
44,117,3
68,144,3
90,189,3
3,82,3
104,165,3
126,143,3
93,198,3
56,110,3
67,132,3
22,134,3
134,131,3
197,74,3
74,87,3
87,136,3
57,166,3
172,61,3
115,71,3
94,112,3
109,82,3
79,143,3
96,118,3
118,94,3
149,131,3
86,55,3
172,65,3
157,62,3
39,130,3
131,57,3
57,40,3
40,23,3
23,70,3
65,150,3
71,110,3
199,113,3
113,177,3
188,145,3
57,169,3
186,116,3
45,58,3
40,169,3
56,196,3
167,47,3
153,1,3
123,199,3
199,25,3
186,174,3
139,144,3
84,149,3
125,119,3
58,115,3
39,66,3
142,132,3
96,63,3
63,21,3
5,45,3
142,182,3
34,42,3
21,183,3
5,23,3
199,200,3
190,172,3
27,128,3
161,72,3
25,74,3
27,49,3
106,129,3
169,64,3
140,199,3
145,112,3
179,38,3
38,100,3
25,80,3
160,29,3
44,123,3
131,111,3
111,19,3
111,76,3
161,81,3
153,15,3
23,189,3
56,81,3
28,49,3
144,138,3
31,61,3
38,98,3
37,88,3
166,134,3
173,19,3
124,198,3
132,129,3
29,148,3
200,75,3
52,196,3
192,51,3
41,150,3
150,126,3
56,30,3
30,43,3
43,74,3
53,156,3
134,40,3
77,69,3
89,170,3
91,171,3
100,18,3
173,113,3
154,104,3
79,115,3
159,162,3
162,153,3
109,183,3
141,30,3
81,173,3
173,117,3
156,60,3
144,189,3
195,52,3
22,82,3
56,80,3
31,165,3
199,150,3
174,119,3
119,44,3
29,163,3
90,111,3
133,180,3
93,184,3
183,93,3
93,2,3
115,121,3
121,25,3
25,161,3
16,99,3
53,43,3
196,81,3
174,26,3
26,161,3
161,5,3
176,108,3
108,93,3
93,173,3
173,70,3
69,193,3
152,43,3
105,95,3
64,29,3
135,198,3
198,129,3
43,147,3
48,95,3
88,192,3
1,142,3
16,137,3
137,70,3
126,90,3
125,9,3
118,148,3
143,107,3
66,121,3
43,14,3
153,45,3
45,106,3
181,105,3
105,120,3
120,160,3
114,154,3
91,14,3
26,70,3
177,34,3
172,95,3
107,146,3
146,164,3
12,120,3
82,22,3
87,118,3
187,93,3
108,71,3
96,44,3
125,39,3
1,152,3
128,85,3
2,41,3
40,79,3
91,159,3
68,133,3
139,143,3
178,110,3
110,128,3
100,61,3
2,116,3
46,25,3
41,147,3
146,129,3
129,4,3
8,145,3
34,189,3
6,34,3
182,131,3
94,146,3
198,17,3
173,63,3
179,179,3
72,133,3
194,4,3
114,16,3
44,171,3
171,30,3
38,151,3
151,122,3
58,85,3
160,156,3
105,200,3
179,41,3
186,86,3
86,71,3
188,24,3
171,5,3
44,42,3
8,149,3
108,35,3
178,111,3
95,65,3
65,140,3
146,197,3
76,168,3
153,27,3
151,134,3
176,91,3
93,101,3
48,122,3
118,198,3
131,121,3
190,26,3
184,14,3
196,7,3
107,54,3
188,174,3
28,99,3
143,156,3
13,60,3
86,32,3
170,59,3
59,129,3
67,76,3
148,80,3
136,60,3
98,136,3
181,75,3
136,190,3
148,163,3
56,172,3
49,176,3
176,139,3
2,95,3
76,105,3
1,39,3
13,187,3
44,180,3
45,183,3
150,163,3
2,190,3
124,29,3
89,175,3
59,51,3
46,30,3
116,17,3
143,113,3
13,161,3
162,42,3
42,135,3
28,34,3
34,4,3
41,68,3
68,9,3
81,150,3
172,125,3
125,126,3
175,177,3
123,4,3
38,7,3
7,53,3
158,151,3
120,125,3
123,23,3
173,100,3
69,38,3
88,60,3
184,194,3
39,169,3
160,197,3
86,19,3
12,19,3
21,130,3
33,7,3
7,114,3
196,194,3
154,143,3
136,136,3
162,62,3
57,80,3
52,182,3
115,199,3
199,185,3
16,145,3
153,125,3
102,25,3
85,23,3
166,159,3
152,70,3
64,95,3
112,11,3
175,95,3
169,38,3
141,187,3
187,136,3
200,89,3
132,174,3
10,64,3
32,98,3
117,105,3
143,122,3
122,45,3
148,143,3
143,9,3
51,37,3
108,137,3
61,118,3
16,126,3
196,29,3
83,30,3
31,94,3
108,143,3
71,65,3
65,82,3
159,50,3
1,1,3
176,144,3
90,151,3
13,110,3
51,53,3
71,29,3
43,24,3
43,28,3
91,114,3
155,47,3
47,193,3
172,110,3
20,110,3
84,34,3
40,129,3
70,168,3
179,34,3
111,149,3
57,85,3
191,128,3
10,141,3
194,89,3
15,158,3
75,4,3
144,13,3
47,168,3
55,73,3
177,50,3
18,136,3
109,199,3
199,162,3
42,46,3
98,62,3
75,74,3
74,154,3
62,103,3
132,146,3
48,77,3
190,107,3
134,125,3
41,189,3
189,38,3
161,32,3
106,75,3
75,152,3
71,115,3
138,152,3
10,128,3
157,112,3
140,143,3
199,187,3
75,40,3
101,15,3
53,6,3
96,20,3
74,4,3
63,120,3
120,51,3
51,43,3
75,60,3
41,66,3
158,43,3
142,176,3
108,98,3
98,199,3
77,45,3
141,189,3
189,128,3
157,190,3
47,29,3
29,108,3
141,21,3
102,64,3
182,114,3
66,61,3
61,8,3
98,122,3
55,84,3
182,120,3
113,175,3
175,115,3
43,81,3
30,45,3
120,57,3
57,146,3
88,115,3
145,194,3
35,142,3
113,50,3
190,136,3
136,24,3
64,199,3
85,67,3
75,83,3
157,87,3
182,127,3
172,167,3
167,167,3
186,64,3
97,77,3
174,102,3
102,121,3
117,147,3
145,118,3
118,139,3
24,36,3
169,43,3
118,197,3
72,26,3
19,102,3
178,145,3
18,31,3
182,109,3
190,30,3
15,55,3
47,62,3
2,49,3
56,51,3
100,139,3
26,180,3
99,45,3
50,165,3
61,186,3
29,150,3
150,194,3
194,129,3
3,2,3
79,169,3
24,102,3
119,185,3
185,182,3
56,60,3
50,159,3
29,23,3
53,16,3
28,6,3
181,29,3
71,137,3
137,135,3
20,12,3
196,179,3
178,125,3
125,17,3
17,195,3
131,43,3
133,11,3
49,126,3
138,96,3
96,198,3
89,143,3
163,134,3
76,129,3
63,165,3
82,12,3
140,187,3
88,200,3
67,129,3
113,176,3
87,193,3
193,33,3
197,92,3
102,135,3
110,24,3
48,21,3
183,2,3
38,68,3
157,122,3
122,1,3
170,60,3
100,88,3
140,78,3
191,14,3
191,84,3
187,68,3
147,102,3
162,130,3
130,187,3
10,106,3
126,188,3
28,177,3
125,69,3
5,160,3
157,102,3
166,24,3
163,122,3
122,30,3
51,76,3
194,137,3
57,127,3
179,20,3
147,118,3
42,149,3
62,141,3
45,6,3
71,183,3
167,197,3
99,84,3
152,111,3
39,185,3
7,143,3
143,69,3
128,62,3
91,195,3
45,67,3
154,176,3
58,80,3
8,157,3
30,198,3
143,63,3
32,186,3
176,199,3
146,165,3
85,148,3
168,53,3
21,196,3
165,104,3
176,154,3
8,17,3
161,91,3
97,36,3
29,41,3
74,197,3
136,150,3
185,108,3
17,60,3
156,129,3
178,89,3
92,142,3
174,37,3
115,137,3
86,49,3
72,120,3
19,56,3
118,79,3
79,47,3
161,74,3
42,81,3
44,199,3
31,112,3
99,67,3
67,163,3
37,135,3
134,42,3
46,150,3
150,34,3
123,104,3
153,57,3
57,197,3
127,171,3
124,126,3
18,133,3
146,163,3
36,14,3
29,139,3
98,66,3
43,114,3
114,151,3
1,176,3
113,131,3
82,32,3
194,185,3
184,32,3
126,122,3
8,55,3
53,165,3
24,118,3
178,103,3
101,27,3
12,154,3
188,124,3
32,192,3
77,162,3
7,190,3
81,98,3
169,5,3
68,196,3
119,159,3
65,186,3
2,200,3
147,190,3
25,60,3
113,66,3
28,86,3
191,24,3
4,17,3
178,96,3
64,110,3
63,126,3
157,35,3
85,101,3
46,32,3
16,67,3
92,133,3
150,26,3
121,4,3
4,91,3
126,19,3
119,101,3
101,158,3
154,157,3
162,125,3
134,193,3
193,72,3
108,161,3
102,4,3
4,143,3
143,158,3
88,16,3
180,154,3
154,106,3
187,32,3
13,152,3
152,200,3
146,45,3
74,65,3
107,106,3
188,62,3
83,61,3
178,132,3
29,97,3
97,187,3
179,93,3
161,53,3
5,120,3
34,200,3
153,185,3
47,90,3
9,169,3
49,78,3
182,125,3
146,74,3
150,89,3
89,82,3
82,112,3
199,79,3
191,178,3
178,21,3
113,178,3
64,56,3
156,3,3
51,39,3
136,15,3
24,72,3
76,160,3
36,78,3
78,51,3
124,100,3
196,186,3
53,153,3
40,10,3
52,21,3
18,177,3
171,158,3
52,167,3
163,78,3
76,135,3
164,199,3
93,131,3
142,9,3
156,5,3
45,40,3
131,174,3
124,191,3
110,130,3
147,160,3
1,121,3
99,25,3
105,182,3
146,102,3
102,138,3
138,172,3
14,36,3
159,75,3
33,126,3
141,39,3
67,174,3
42,70,3
116,199,3
84,5,3
122,47,3
43,17,3
19,188,3
25,3,3
25,148,3
16,72,3
167,100,3
168,182,3
147,106,3
106,171,3
170,118,3
94,34,3
99,4,3
4,123,3
167,57,3
151,38,3
38,58,3
50,25,3
25,128,3
7,71,3
5,168,3
104,114,3
193,84,3
133,154,3
169,8,3
189,46,3
114,61,3
104,119,3
10,92,3
114,196,3
62,14,3
21,185,3
15,29,3
29,146,3
28,65,3
171,22,3
190,165,3
70,107,3
140,5,3
5,2,3
79,19,3
6,59,3
89,41,3
127,14,3
64,9,3
99,131,3
131,79,3
126,77,3
199,132,3
153,31,3
58,73,3
174,14,3
178,193,3
125,33,3
198,9,3
161,128,3
62,37,3
37,99,3
99,88,3
196,180,3
158,84,3
29,69,3
192,20,3
167,40,3
67,15,3
13,124,3
74,18,3
84,131,3
131,19,3
3,195,3
90,168,3
179,26,3
99,178,3
178,26,3
90,98,3
89,156,3
70,177,3
150,116,3
26,18,3
18,42,3
42,167,3
167,126,3
115,170,3
126,96,3
25,98,3
100,125,3
65,63,3
62,66,3
74,21,3
148,36,3
183,151,3
17,156,3
86,83,3
35,44,3
44,184,3
87,117,3
117,97,3
171,146,3
14,196,3
196,193,3
140,30,3
35,117,3
144,118,3
118,80,3
80,46,3
30,26,3
181,113,3
40,6,3
150,192,3
106,113,3
113,79,3
79,89,3
27,175,3
160,3,3
114,140,3
140,134,3
134,3,3
3,138,3
106,167,3
170,22,3
116,179,3
27,124,3
102,1,3
7,23,3
23,23,3
129,79,3
109,88,3
164,89,3
92,117,3
117,173,3
163,90,3
30,97,3
191,116,3
116,194,3
146,62,3
57,192,3
67,199,3
140,150,3
15,28,3
64,45,3
93,127,3
185,133,3
171,73,3
73,7,3
88,163,3
90,73,3
145,149,3
149,18,3
4,179,3
104,140,3
2,145,3
51,52,3
199,112,3
200,101,3
137,42,3
135,1,3
58,168,3
13,164,3
164,101,3
178,120,3
165,127,3
161,108,3
12,150,3
150,88,3
101,30,3
30,161,3
125,171,3
110,122,3
99,115,3
49,55,3
18,144,3
144,190,3
190,167,3
55,173,3
191,127,3
127,141,3
182,48,3
48,151,3
162,148,3
144,76,3
187,14,3
14,173,3
197,83,3
24,104,3
144,16,3
46,91,3
7,18,3
18,53,3
49,180,3
180,181,3
83,127,3
51,67,3
153,38,3
83,96,3
44,175,3
169,89,3
14,147,3
147,114,3
80,132,3
53,163,3
15,167,3
65,59,3
147,130,3
83,26,3
105,61,3
69,148,3
4,12,3
154,156,3
19,148,3
97,195,3
132,198,3
5,12,3
156,153,3
45,185,3
49,6,3
93,175,3
153,192,3
38,174,3
165,81,3
162,134,3
24,184,3
67,83,3
24,143,3
96,199,3
146,16,3
155,165,3
135,72,3
125,161,3
194,47,3
195,50,3
111,46,3
46,38,3
168,158,3
148,79,3
57,147,3
85,192,3
73,64,3
115,181,3
98,33,3
33,70,3
165,160,3
164,115,3
90,148,3
192,176,3
64,15,3
184,80,3
11,30,3
90,5,3
1,149,3
149,148,3
113,194,3
117,127,3
135,8,3
31,180,3
180,33,3
68,72,3
186,70,3
8,41,3
192,128,3
30,144,3
175,198,3
147,103,3
165,66,3
128,199,3
140,40,3
179,126,3
85,36,3
2,185,3
101,182,3
146,111,3
108,11,3
8,68,3
103,138,3
138,141,3
82,137,3
91,133,3
171,129,3
120,174,3
23,22,3
94,42,3
54,38,3
196,86,3
67,133,3
77,150,3
57,199,3
92,40,3
127,139,3
71,33,3
145,57,3
92,186,3
164,143,3
78,44,3
162,10,3
15,142,3
170,5,3
177,65,3
67,151,3
66,96,3
25,200,3
86,61,3
172,71,3
71,181,3
23,183,3
125,82,3
168,128,3
67,156,3
98,123,3
100,196,3
132,147,3
140,63,3
164,27,3
118,188,3
110,151,3
86,117,3
100,190,3
190,8,3
7,22,3
149,160,3
178,80,3
47,152,3
10,163,3
80,21,3
180,152,3
152,123,3
65,112,3
139,121,3
17,14,3
16,37,3
141,77,3
61,147,3
147,195,3
40,167,3
55,143,3
156,4,3
159,19,3
122,160,3
76,78,3
142,48,3
28,143,3
143,51,3
66,67,3
43,80,3
36,44,3
188,66,3
84,114,3
22,142,3
61,80,3
134,115,3
43,175,3
106,67,3
18,86,3
82,28,3
13,104,3
140,107,3
137,41,3
43,126,3
67,98,3
5,22,3
80,118,3
118,96,3
96,54,3
188,121,3
62,128,3
123,28,3
89,34,3
25,195,3
94,191,3
58,111,3
180,65,3
125,140,3
183,85,3
85,45,3
189,161,3
42,153,3
48,57,3
108,88,3
88,198,3
11,20,3
172,107,3
126,26,3
70,111,3
111,45,3
193,187,3
172,60,3
60,33,3
141,88,3
126,114,3
29,190,3
106,130,3
33,118,3
46,158,3
13,122,3
188,75,3
114,47,3
123,17,3
78,158,3
122,114,3
92,130,3
107,29,3
27,131,3
138,30,3
45,52,3
32,138,3
156,185,3
128,17,3
17,67,3
133,123,3
154,144,3
16,81,3
36,154,3
185,49,3
174,157,3
93,89,3
139,91,3
94,24,3
150,76,3
76,185,3
196,149,3
82,70,3
195,15,3
68,197,3
197,187,3
100,54,3
77,40,3
38,8,3
13,188,3
62,52,3
12,106,3
106,175,3
179,95,3
82,103,3
175,199,3
176,90,3
56,118,3
119,165,3
73,22,3
29,65,3
107,31,3
116,185,3
67,8,3
139,197,3
102,178,3
125,2,3
2,99,3
120,138,3
127,193,3
77,54,3
54,183,3
56,154,3
10,197,3
42,102,3
64,54,3
33,170,3
105,7,3
56,96,3
132,41,3
146,33,3
56,194,3
149,185,3
189,159,3
49,80,3
114,91,3
171,112,3
103,32,3
112,89,3
39,63,3
27,153,3
193,115,3
196,15,3
178,56,3
80,16,3
46,109,3
79,2,3
112,122,3
122,107,3
68,101,3
2,96,3
158,188,3
181,159,3
159,167,3
66,145,3
117,136,3
189,96,3
96,76,3
150,123,3
92,25,3
25,120,3
67,117,3
172,89,3
89,73,3
198,31,3
30,5,3
20,6,3
63,195,3
69,153,3
153,94,3
30,113,3
169,47,3
125,195,3
195,24,3
59,100,3
102,129,3
107,114,3
111,118,3
118,125,3
125,93,3
134,109,3
80,11,3
189,48,3
48,9,3
42,144,3
8,44,3
116,80,3
13,41,3
176,136,3
154,23,3
60,2,3
196,106,3
19,134,3
36,168,3
16,183,3
124,78,3
84,198,3
163,16,3
177,58,3
89,37,3
37,192,3
148,106,3
40,60,3
60,155,3
154,197,3
104,74,3
12,92,3
164,107,3
55,155,3
121,63,3
59,28,3
32,95,3
173,99,3
7,27,3
94,195,3
1,197,3
146,126,3
99,159,3
15,113,3
117,53,3
65,155,3
90,56,3
189,105,3
139,135,3
191,85,3
163,109,3
180,86,3
56,25,3
148,104,3
104,198,3
51,93,3
141,100,3
139,55,3
162,169,3
15,56,3
139,73,3
108,195,3
69,77,3
200,200,3
97,133,3
121,169,3
108,200,3
124,19,3
6,127,3
127,200,3
200,29,3
29,193,3
74,175,3
175,129,3
129,86,3
23,184,3
184,93,3
165,46,3
83,147,3
168,61,3
8,36,3
36,80,3
154,55,3
55,93,3
92,53,3
17,105,3
2,93,3
13,50,3
63,57,3
131,131,3
131,78,3
5,15,3
168,100,3
163,26,3
83,28,3
105,10,3
124,177,3
175,60,3
179,32,3
65,104,3
172,72,3
140,52,3
101,175,3
11,189,3
164,187,3
26,41,3
41,9,3
118,110,3
178,186,3
195,78,3
78,178,3
128,86,3
117,155,3
155,17,3
7,43,3
69,142,3
141,40,3
107,185,3
73,111,3
103,163,3
108,87,3
105,173,3
60,54,3
94,75,3
12,200,3
68,13,3
53,101,3
10,164,3
54,90,3
100,151,3
134,88,3
74,108,3
8,180,3
185,112,3
112,4,3
4,42,3
90,108,3
169,176,3
190,91,3
66,199,3
124,156,3
47,54,3
13,5,3
83,68,3
9,145,3
193,180,3
83,51,3
193,60,3
41,25,3
25,64,3
64,113,3
72,186,3
105,9,3
24,125,3
114,53,3
61,197,3
81,9,3
44,174,3
197,179,3
19,32,3
49,19,3
62,168,3
168,54,3
178,97,3
1,128,3
79,74,3
41,183,3
146,94,3
161,104,3
114,88,3
103,103,3
64,149,3
119,23,3
23,122,3
199,198,3
198,189,3
185,25,3
75,63,3
147,43,3
34,66,3
84,83,3
45,120,3
180,14,3
14,50,3
69,171,3
13,38,3
38,115,3
115,190,3
186,121,3
64,50,3
78,111,3
75,15,3
154,126,3
102,126,3
33,100,3
69,92,3
160,100,3
67,60,3
38,162,3
199,131,3
131,147,3
140,106,3
6,136,3
144,136,3
136,95,3
171,148,3
123,16,3
200,33,3
33,129,3
52,140,3
117,28,3
19,23,3
50,22,3
46,81,3
75,175,3
116,88,3
88,8,3
36,75,3
90,119,3
114,114,3
68,49,3
111,135,3
65,28,3
190,164,3
164,9,3
177,161,3
11,192,3
192,85,3
183,71,3
68,110,3
139,9,3
45,163,3
187,21,3
52,2,3
123,19,3
164,178,3
69,43,3
192,136,3
195,13,3
151,84,3
70,123,3
42,26,3
13,10,3
163,115,3
163,33,3
133,117,3
11,138,3
46,28,3
28,114,3
4,184,3
130,30,3
14,53,3
32,180,3
113,10,3
144,52,3
52,11,3
192,198,3
162,78,3
42,161,3
110,42,3
48,85,3
162,163,3
30,196,3
196,174,3
143,142,3
140,65,3
116,64,3
132,54,3
196,45,3
45,64,3
22,118,3
35,180,3
180,166,3
5,184,3
1,99,3
76,158,3
129,102,3
112,13,3
13,157,3
11,23,3
198,91,3
162,25,3
127,127,3
74,50,3
50,121,3
121,2,3
40,48,3
48,13,3
67,23,3
176,1,3
118,97,3
23,101,3
140,7,3
96,81,3
71,128,3
179,39,3
63,2,3
192,111,3
96,128,3
152,187,3
39,171,3
137,40,3
17,151,3
18,198,3
177,140,3
158,53,3
53,27,3
106,69,3
134,1,3
11,66,3
74,144,3
105,121,3
121,95,3
110,135,3
25,61,3
164,125,3
173,60,3
142,36,3
24,3,3
121,83,3
83,116,3
13,96,3
64,14,3
14,116,3
70,169,3
169,151,3
97,43,3
111,49,3
149,12,3
180,96,3
175,93,3
12,192,3
182,89,3
193,138,3
2,108,3
120,102,3
187,70,3
53,150,3
1,130,3
139,58,3
125,132,3
168,115,3
115,156,3
179,10,3
11,25,3
108,73,3
84,140,3
7,200,3
164,8,3
196,181,3
40,38,3
109,177,3
134,132,3
108,1,3
53,39,3
39,18,3
18,48,3
144,180,3
165,124,3
143,124,3
58,176,3
176,153,3
15,157,3
96,119,3
155,76,3
129,142,3
64,144,3
75,58,3
41,101,3
107,50,3
142,199,3
94,11,3
11,171,3
92,168,3
123,143,3
155,169,3
15,35,3
35,129,3
176,81,3
7,24,3
3,111,3
168,152,3
96,100,3
176,124,3
7,96,3
35,111,3
24,44,3
44,30,3
151,199,3
113,14,3
186,110,3
169,129,3
129,18,3
118,120,3
174,120,3
15,99,3
6,164,3
68,177,3
99,92,3
141,11,3
93,122,3
18,7,3
52,86,3
130,16,3
57,112,3
48,153,3
153,109,3
109,138,3
82,153,3
31,162,3
192,1,3
43,30,3
198,99,3
22,88,3
88,53,3
152,133,3
5,161,3
46,132,3
152,85,3
194,10,3
19,141,3
141,86,3
131,10,3
156,187,3
124,105,3
72,183,3
124,41,3
106,25,3
142,16,3
65,151,3
148,145,3
176,113,3
29,116,3
76,32,3
184,85,3
162,90,3
90,195,3
200,2,3
2,128,3
36,174,3
144,25,3
23,107,3
107,144,3
99,165,3
165,50,3
133,107,3
37,40,3
59,13,3
111,15,3
194,190,3
72,173,3
88,76,3
164,184,3
42,110,3
80,39,3
169,155,3
110,171,3
33,168,3
168,86,3
155,126,3
60,124,3
11,137,3
72,65,3
56,113,3
167,42,3
1,55,3
55,187,3
1,19,3
19,7,3
62,92,3
87,169,3
54,151,3
122,41,3
114,42,3
40,36,3
12,30,3
80,48,3
63,13,3
33,122,3
114,153,3
20,182,3
100,34,3
16,28,3
96,106,3
135,92,3
49,110,3
93,69,3
135,3,3
49,197,3
197,152,3
152,11,3
20,128,3
87,153,3
71,70,3
32,4,3
150,54,3
71,14,3
142,27,3
170,51,3
63,43,3
160,141,3
179,118,3
176,39,3
159,128,3
196,5,3
15,72,3
144,69,3
5,11,3
162,87,3
87,126,3
178,24,3
126,29,3
64,165,3
49,146,3
88,117,3
178,73,3
156,36,3
181,170,3
170,11,3
20,157,3
136,186,3
135,42,3
180,94,3
80,37,3
100,181,3
2,89,3
3,177,3
73,166,3
52,193,3
94,127,3
46,177,3
177,150,3
150,36,3
169,195,3
73,97,3
28,52,3
200,94,3
189,94,3
17,25,3
141,73,3
27,57,3
132,121,3
179,11,3
95,157,3
157,164,3
110,72,3
113,7,3
118,175,3
143,82,3
52,17,3
176,156,3
66,156,3
120,62,3
191,5,3
151,90,3
64,194,3
175,43,3
75,35,3
77,187,3
6,112,3
112,138,3
144,41,3
71,57,3
12,76,3
31,164,3
130,59,3
27,173,3
33,42,3
82,51,3
138,148,3
148,184,3
82,36,3
182,122,3
128,55,3
66,60,3
16,195,3
160,5,3
85,114,3
165,76,3
44,193,3
37,139,3
134,67,3
30,94,3
9,147,3
142,188,3
131,95,3
52,137,3
109,78,3
130,85,3
180,24,3
23,2,3
200,40,3
188,170,3
32,70,3
20,155,3
9,11,3
150,115,3
195,43,3
11,164,3
164,148,3
101,37,3
120,108,3
69,74,3
74,68,3
97,134,3
5,146,3
146,83,3
50,8,3
67,170,3
50,29,3
29,166,3
45,161,3
142,46,3
121,27,3
114,87,3
87,50,3
162,150,3
5,82,3
127,78,3
144,147,3
22,147,3
109,143,3
172,16,3
118,21,3
169,101,3
101,151,3
26,192,3
124,101,3
101,105,3
43,46,3
183,161,3
103,140,3
151,63,3
118,157,3
108,108,3
195,175,3
30,107,3
63,36,3
198,192,3
192,7,3
162,61,3
139,61,3
80,61,3
135,69,3
104,82,3
171,54,3
140,41,3
178,85,3
92,150,3
18,19,3
75,140,3
82,134,3
99,52,3
55,46,3
177,138,3
113,185,3
129,113,3
161,83,3
135,122,3
62,127,3
169,126,3
5,123,3
112,148,3
68,130,3
102,83,3
183,153,3
60,88,3
132,113,3
147,172,3
34,17,3
126,48,3
24,43,3
199,49,3
111,85,3
30,111,3
164,113,3
33,66,3
167,71,3
78,156,3
140,126,3
126,18,3
20,160,3
144,141,3
154,51,3
63,59,3
2,172,3
33,112,3
113,8,3
21,62,3
113,123,3
40,27,3
122,113,3
124,81,3
26,128,3
31,19,3
74,153,3
153,30,3
163,67,3
182,182,3
174,100,3
100,179,3
7,162,3
182,61,3
133,113,3
26,134,3
82,13,3
48,34,3
75,48,3
54,186,3
197,155,3
155,31,3
111,51,3
51,30,3
146,35,3
66,185,3
142,127,3
133,37,3
136,103,3
140,91,3
179,56,3
174,105,3
68,129,3
125,49,3
126,91,3
37,141,3
141,157,3
151,2,3
2,77,3
13,25,3
25,115,3
115,196,3
84,170,3
47,156,3
144,163,3
16,74,3
108,10,3
16,121,3
90,88,3
30,128,3
116,134,3
174,85,3
141,102,3
45,91,3
30,70,3
83,98,3
166,78,3
199,100,3
132,123,3
81,190,3
72,134,3
134,190,3
190,193,3
161,79,3
40,198,3
70,13,3
145,155,3
30,90,3
103,3,3
175,75,3
63,151,3
77,116,3
178,191,3
20,59,3
59,42,3
117,120,3
163,31,3
102,156,3
157,180,3
86,75,3
75,101,3
124,87,3
18,4,3
148,16,3
49,135,3
168,18,3
191,83,3
13,49,3
111,143,3
144,111,3
96,94,3
49,48,3
177,35,3
185,124,3
118,48,3
153,112,3
58,18,3
187,9,3
187,33,3
140,64,3
67,180,3
68,190,3
112,165,3
196,83,3
107,16,3
85,103,3
42,186,3
41,26,3
47,96,3
81,2,3
2,182,3
200,54,3
1,51,3
127,130,3
159,153,3
65,34,3
175,100,3
70,152,3
200,132,3
15,10,3
57,89,3
198,30,3
65,168,3
132,157,3
164,17,3
74,194,3
20,2,3
116,113,3
156,57,3
57,139,3
181,58,3
61,90,3
90,59,3
59,111,3
111,29,3
86,131,3
1,71,3
193,40,3
170,112,3
187,143,3
89,84,3
65,121,3
157,55,3
157,95,3
95,93,3
192,108,3
113,134,3
36,83,3
85,108,3
146,199,3
172,193,3
162,181,3
49,96,3
64,179,3
87,17,3
189,164,3
60,85,3
29,109,3
197,7,3
137,80,3
143,105,3
141,143,3
37,130,3
145,115,3
104,108,3
119,47,3
99,151,3
191,192,3
76,130,3
53,2,3
112,162,3
25,190,3
154,177,3
190,61,3
173,162,3
162,122,3
91,91,3
91,119,3
187,130,3
166,13,3
23,174,3
174,15,3
19,97,3
44,1,3
107,60,3
160,163,3
163,63,3
135,174,3
85,52,3
68,149,3
149,3,3
154,195,3
80,109,3
87,8,3
22,153,3
75,6,3
20,34,3
110,71,3
183,20,3
68,28,3
155,123,3
119,82,3
126,70,3
115,76,3
162,44,3
115,140,3
173,195,3
62,24,3
24,116,3
116,46,3
173,93,3
196,184,3
77,89,3
82,95,3
148,144,3
146,68,3
176,96,3
30,82,3
103,132,3
132,107,3
90,103,3
29,115,3
115,96,3
10,136,3
133,177,3
177,8,3
21,10,3
101,25,3
3,63,3
80,68,3
66,150,3
52,29,3
175,71,3
145,78,3
173,38,3
25,104,3
76,85,3
198,90,3
176,16,3
162,18,3
167,67,3
77,117,3
43,20,3
125,153,3
103,85,3
85,125,3
130,21,3
31,60,3
174,153,3
112,17,3
126,123,3
124,161,3
176,112,3
110,195,3
122,95,3
89,56,3
132,144,3
101,72,3
193,183,3
183,61,3
72,143,3
44,70,3
69,182,3
156,85,3
53,123,3
123,133,3
111,115,3
196,115,3
22,149,3
149,96,3
32,46,3
15,144,3
191,133,3
190,148,3
31,184,3
33,92,3
39,37,3
37,115,3
23,47,3
174,93,3
78,54,3
45,113,3
198,79,3
88,19,3
149,126,3
128,34,3
122,177,3
60,57,3
160,13,3
13,61,3
31,189,3
90,64,3
168,184,3
195,179,3
43,115,3
67,73,3
190,81,3
38,72,3
169,71,3
184,3,3
194,136,3
